horse_name,horse_id,umaban,horse_weight,weight_carry,age,sex,distance,surface,condition,course,course_enc,surface_enc,condition_enc,sex_enc,horse_num,num_horses,odds,pop_rank,jockey_name,finish,bracket,race_id,prev_finish,prev2_finish,prev3_finish,avg_finish_3r,best_finish_3r,top3_count_3r,finish_trend,prev_odds_log,rest_days,rest_category,dist_change,dist_change_abs,target
シャークシャイニー,2017101202,5,434,53.0,5,セ,1600,ダ,良,,10,1,0,2,5,8,15.0,8,野畑凌,3,5,202244072506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ドリーミーライフ,2018103436,7,496,54.0,4,牝,1600,ダ,良,,10,1,0,1,7,8,15.0,8,御神本訓,4,7,202244072506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ニノマエ,2017103749,3,425,55.0,5,牡,1600,ダ,良,,10,1,0,0,3,8,15.0,8,池谷匠翔,5,3,202244072506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ネオリーズ,2018102323,4,456,56.0,4,牡,1600,ダ,良,,10,1,0,0,4,8,15.0,8,石川駿介,6,4,202244072506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ヤマニンジャベリン,2018102016,1,538,56.0,4,牡,1600,ダ,良,,10,1,0,0,1,8,15.0,8,中村尚平,7,1,202244072506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
スタンドバイユー,2018100851,2,476,53.0,4,セ,1600,ダ,良,,10,1,0,2,2,8,15.0,8,安藤洋一,8,2,202244072506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
レジェンドジアース,2018104115,10,531,56.0,4,牡,1600,ダ,良,,10,1,0,0,10,13,15.0,8,真島大輔,1,6,202244072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
カノアレディー,2019102373,7,454,53.0,3,牝,1600,ダ,良,,10,1,0,1,7,13,15.0,8,藤本現暉,2,4,202244072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ティーズグランツ,2019103760,2,459,55.0,3,牡,1600,ダ,良,,10,1,0,0,2,13,15.0,8,達城龍次,3,1,202244072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
コスモマギカ,2015100692,5,451,53.0,7,牡,1600,ダ,良,,10,1,0,0,5,13,15.0,8,後藤蒼二,4,3,202244072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
トンイ,2015105183,12,514,54.0,7,牝,1600,ダ,良,,10,1,0,1,12,13,15.0,8,吉井章,5,7,202244072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アークヴィルヌーブ,2019100670,9,432,50.0,3,牝,1600,ダ,良,,10,1,0,1,9,13,15.0,8,谷内貫太,6,5,202244072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ビックランサー,2019101047,8,499,55.0,3,牡,1600,ダ,良,,10,1,0,0,8,13,15.0,8,藤田凌,7,5,202244072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ナツノトビラ,2016103461,6,465,52.0,6,牝,1600,ダ,良,,10,1,0,1,6,13,15.0,8,菅原涼太,8,4,202244072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ゼネラルヴィント,2016106607,11,517,56.0,6,牡,1600,ダ,良,,10,1,0,0,11,13,15.0,8,笹川翼,9,7,202244072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ジェイケイワールド,2017102093,4,474,56.0,5,牡,1600,ダ,良,,10,1,0,0,4,13,15.0,8,的場文男,10,2,202244072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ビッグロジールーフ,2019104803,13,444,52.0,3,牝,1600,ダ,良,,10,1,0,1,13,13,15.0,8,池谷匠翔,11,8,202244072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アーネストロング,2017101627,3,520,56.0,5,牡,1600,ダ,良,,10,1,0,0,3,13,15.0,8,今野忠成,12,2,202244072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ローリングサンダー,2017100607,1,504,56.0,5,セ,1600,ダ,良,,10,1,0,2,1,13,15.0,8,安藤洋一,13,1,202244072509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
カーラミーア,2018103712,1,458,51.0,4,牝,1600,ダ,良,,10,1,0,1,1,9,15.0,8,藤本現暉,1,1,202244072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ワイルドチャイルド,2017104299,3,475,54.0,5,牝,1600,ダ,良,,10,1,0,1,3,9,15.0,8,吉井章,2,2,202244072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
カーディストリー,2016103083,2,466,54.0,6,牝,1600,ダ,良,,10,1,0,1,2,9,15.0,8,藤田凌,3,1,202244072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ゴールデンマリア,2018106338,5,416,51.0,4,牝,1600,ダ,良,,10,1,0,1,5,9,15.0,8,新原周馬,4,4,202244072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
フロリアーノ,2016102878,7,478,54.0,6,牝,1600,ダ,良,,10,1,0,1,7,9,15.0,8,山崎良,5,6,202244072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
トゥインクルベガ,2018100792,4,449,54.0,4,牝,1600,ダ,良,,10,1,0,1,4,9,15.0,8,達城龍次,6,3,202244072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
リタ,2017104618,8,453,51.0,5,牝,1600,ダ,良,,10,1,0,1,8,9,15.0,8,後藤蒼二,7,7,202244072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ミスティックアイル,2018105288,9,453,52.0,4,牝,1600,ダ,良,,10,1,0,1,9,9,15.0,8,菅原涼太,8,8,202244072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ラッシュウィン,2015100100,6,469,56.0,7,セ,1600,ダ,良,,10,1,0,2,6,9,15.0,8,中村尚平,9,5,202244072510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ミスターエイジュン,2018106748,8,447,57.0,4,セ,1600,ダ,重,,10,1,2,2,8,12,15.0,8,山本聡紀,1,5,202245080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ラムダ,2018104771,7,476,56.0,4,牡,1600,ダ,重,,10,1,2,0,7,12,15.0,8,藤江渉,2,5,202245080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
シップレックビーチ,2017104597,10,455,53.0,5,牡,1600,ダ,重,,10,1,2,0,10,12,15.0,8,野畑凌,3,7,202245080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ズラリ,2016100879,1,482,56.0,6,牡,1600,ダ,重,,10,1,2,0,1,12,15.0,8,臼井健太,4,1,202245080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
リュウノレイリー,2017105677,5,444,56.0,5,牡,1600,ダ,重,,10,1,2,0,5,12,15.0,8,本橋孝太,5,3,202245080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
パーティーアニマル,2016101830,6,448,56.0,6,牡,1600,ダ,重,,10,1,2,0,6,12,15.0,8,赤津和希,6,4,202245080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クラウンデフィート,2017100244,11,495,56.0,5,牡,1600,ダ,重,,10,1,2,0,11,12,15.0,8,澤田龍哉,7,7,202245080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ダイスギミッチー,2018106891,9,446,56.0,4,牡,1600,ダ,重,,10,1,2,0,9,12,15.0,8,伊藤裕人,8,6,202245080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ファンタジーノベル,2015104933,4,466,54.0,7,牝,1600,ダ,重,,10,1,2,1,4,12,15.0,8,岡村裕基,9,3,202245080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ミコタマ,2014106422,12,465,50.0,8,牝,1600,ダ,重,,10,1,2,1,12,12,15.0,8,小林捺花,10,8,202245080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
プチポワン,2016100929,3,474,51.0,6,牝,1600,ダ,重,,10,1,2,1,3,12,15.0,8,木間塚龍,11,2,202245080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ロイヤルアイザック,2014105397,2,480,56.0,8,牡,1600,ダ,重,,10,1,2,0,2,12,15.0,8,仲野光馬,12,1,202245080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ユキグニ,2019106155,10,501,56.0,3,牡,1600,ダ,重,,10,1,2,0,10,11,15.0,8,伊藤裕人,1,7,202245080505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
エンジェルリボン,2019105590,2,476,54.0,3,牝,1600,ダ,重,,10,1,2,1,2,11,15.0,8,本田正重,2,1,202245080505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ゴールデンプラチナ,2019106781,8,460,56.0,3,牡,1600,ダ,重,,10,1,2,0,8,11,15.0,8,増田充宏,3,6,202245080505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ベニウタ,2019106991,7,490,56.0,3,牡,1600,ダ,重,,10,1,2,0,7,11,15.0,8,御神本訓,4,5,202245080505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ビームービー,2019105665,9,472,56.0,3,牡,1600,ダ,重,,10,1,2,0,9,11,15.0,8,町田直希,5,6,202245080505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
タケルカムイ,2019104851,3,543,55.0,3,牡,1600,ダ,重,,10,1,2,0,3,11,15.0,8,古岡勇樹,6,2,202245080505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クロガネ,2019101672,5,473,56.0,3,牡,1600,ダ,重,,10,1,2,0,5,11,15.0,8,藤本現暉,7,3,202245080505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
マッドヴィーナス,2019101443,1,464,54.0,3,牝,1600,ダ,重,,10,1,2,1,1,11,15.0,8,藤江渉,8,1,202245080505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
フレグランスフリー,2019104890,6,454,56.0,3,牡,1600,ダ,重,,10,1,2,0,6,11,15.0,8,笹川翼,9,4,202245080505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
モンゲーアラシ,2019106045,4,486,56.0,3,牡,1600,ダ,重,,10,1,2,0,4,11,15.0,8,和田譲治,10,3,202245080505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ソリダリエタ,2019104468,11,419,50.0,3,牝,1600,ダ,重,,10,1,2,1,11,11,15.0,8,小林捺花,11,8,202245080505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
マイネルリベラル,2017110105,6,481,56.0,5,セ,1600,ダ,重,,10,1,2,2,6,10,15.0,8,岡村裕基,1,5,202245080506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ゴールドレガーメ,2018103845,10,497,53.0,4,牝,1600,ダ,重,,10,1,2,1,10,10,15.0,8,古岡勇樹,2,8,202245080506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
オーロファースト,2018101029,4,450,54.0,4,牝,1600,ダ,重,,10,1,2,1,4,10,15.0,8,御神本訓,3,3,202245080506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ザントブリッツ,2017103698,3,565,56.0,5,牡,1600,ダ,重,,10,1,2,0,3,10,15.0,8,増田充宏,4,2,202245080506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ノボインパクト,2018100354,1,454,54.0,4,牝,1600,ダ,重,,10,1,2,1,1,10,15.0,8,笹川翼,5,1,202245080506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
マーメイドソング,2018100566,5,465,51.0,4,牝,1600,ダ,重,,10,1,2,1,5,10,15.0,8,野畑凌,6,4,202245080506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ラヴィンツァラ,2017101995,7,472,54.0,5,牝,1600,ダ,重,,10,1,2,1,7,10,15.0,8,橋本直哉,7,5,202245080506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
デロリス,2017106776,8,457,53.0,5,牝,1600,ダ,重,,10,1,2,1,8,10,15.0,8,池谷匠翔,8,6,202245080506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ノーブルゲート,2018106758,9,499,52.0,4,牡,1600,ダ,重,,10,1,2,0,9,10,15.0,8,小林捺花,9,7,202245080506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ラッキーチャンス,2015101800,2,479,54.0,7,牝,1600,ダ,重,,10,1,2,1,2,10,15.0,8,岡村健司,10,1,202245080506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
シズヨシ,2018103114,6,514,56.0,4,牡,1600,ダ,重,,10,1,2,0,6,7,15.0,8,御神本訓,1,6,202245080509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ピエナビーチ,2017104874,2,471,56.0,5,牡,1600,ダ,重,,10,1,2,0,2,7,15.0,8,和田譲治,2,2,202245080509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ブラーニーキス,2017105417,4,529,54.0,5,牝,1600,ダ,重,,10,1,2,1,4,7,15.0,8,笹川翼,3,4,202245080509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ヒトノワドリーム,2014102187,5,444,56.0,8,セ,1600,ダ,重,,10,1,2,2,5,7,15.0,8,櫻井光輔,4,5,202245080509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ナリノバロン,2018104673,1,487,56.0,4,牡,1600,ダ,重,,10,1,2,0,1,7,15.0,8,町田直希,5,1,202245080509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クーバ,2018106248,7,510,55.0,4,牡,1600,ダ,重,,10,1,2,0,7,7,15.0,8,古岡勇樹,6,7,202245080509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ナヴィリオ,2018105429,3,480,56.0,4,牡,1600,ダ,重,,10,1,2,0,3,7,15.0,8,本橋孝太,7,3,202245080509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ニシノドクターヘリ,2016103443,3,451,54.0,6,牝,1600,ダ,重,,10,1,2,1,3,8,15.0,8,高畑皓一,1,3,202250080501,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
アンティーブ,2018102573,5,442,54.0,4,牝,1600,ダ,重,,10,1,2,1,5,8,15.0,8,吉村智洋,2,5,202250080501,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
レイドフルール,2018106233,8,465,54.0,4,牝,1600,ダ,重,,10,1,2,1,8,8,15.0,8,板野央,3,8,202250080501,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
アイアンパンチ,2019102991,4,466,55.0,3,牡,1600,ダ,重,,10,1,2,0,4,8,15.0,8,長谷部駿,4,4,202250080501,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
シマナ,2017101976,1,433,53.0,5,牝,1600,ダ,重,,10,1,2,1,1,8,15.0,8,木本直,5,1,202250080501,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
コスモライティング,2018101454,6,468,56.0,4,牡,1600,ダ,重,,10,1,2,0,6,8,15.0,8,渡瀬和幸,6,6,202250080501,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
サンタコマ,2016100966,7,443,56.0,6,牡,1600,ダ,重,,10,1,2,0,7,8,15.0,8,田村直也,7,7,202250080501,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
モンゲーロージズ,2015102546,2,440,54.0,7,牝,1600,ダ,重,,10,1,2,1,2,8,15.0,8,竹村達也,8,2,202250080501,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エキゾチックルナ,2017103547,6,485,53.0,5,牝,1600,ダ,重,,10,1,2,1,6,6,15.0,8,大山龍太,1,7,202250080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
カオリナイト,2018102262,5,500,54.0,4,牝,1600,ダ,重,,10,1,2,1,5,6,15.0,8,吉村智洋,2,6,202250080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
クレスコマリン,2016102339,1,476,52.0,6,牝,1600,ダ,重,,10,1,2,1,1,6,15.0,8,佐々木世,3,1,202250080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ローズメジャー,2015101308,2,479,54.0,7,牝,1600,ダ,重,,10,1,2,1,2,6,15.0,8,笹田知宏,4,2,202250080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アシュラン,2019103526,4,489,55.0,3,牡,1600,ダ,重,,10,1,2,0,4,6,15.0,8,廣瀬航,5,5,202250080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
シェーンクラート,2017103331,3,503,56.0,5,牡,1600,ダ,重,,10,1,2,0,3,6,15.0,8,松木大地,6,3,202250080502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
マイネルバトゥータ,2016101250,3,507,57.0,6,牡,1600,ダ,稍重,,10,1,1,0,3,5,15.0,8,高橋悠里,1,4,202235081502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ロイヤルウィーブ,2018102335,2,534,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,2,5,15.0,8,鈴木祐,2,2,202235081502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
モーモーブラック,2018103353,5,418,54.0,4,牝,1600,ダ,稍重,,10,1,1,1,5,5,15.0,8,大坪慎,3,7,202235081502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
クールシラユリ,2018103487,1,430,54.0,4,牝,1600,ダ,稍重,,10,1,1,1,1,5,15.0,8,岩本怜,4,1,202235081502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
スマートブランコ,2016102134,4,426,54.0,6,牝,1600,ダ,稍重,,10,1,1,1,4,5,15.0,8,菅原辰徳,5,5,202235081502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
イイヒニナル,2020100121,4,383,51.0,2,牝,1600,ダ,重,,10,1,2,1,4,6,15.0,8,関本玲花,1,5,202235081503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
リュウノインパルス,2020101476,5,431,55.0,2,牡,1600,ダ,重,,10,1,2,0,5,6,15.0,8,村上忍,2,6,202235081503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
モンハブランカ,2020101969,1,427,54.0,2,牝,1600,ダ,重,,10,1,2,1,1,6,15.0,8,山本聡哉,3,1,202235081503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ケッパレアーク,2020104256,6,432,55.0,2,牡,1600,ダ,重,,10,1,2,0,6,6,15.0,8,高橋悠里,4,7,202235081503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
パワポケロケット,2020105385,3,461,54.0,2,牝,1600,ダ,重,,10,1,2,1,3,6,15.0,8,山本政聡,5,3,202235081503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
キタノムホウ,2020109068,2,447,55.0,2,牡,1600,ダ,重,,10,1,2,0,2,6,15.0,8,小林凌,6,2,202235081503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クラベルブランコ,2020101672,1,448,54.0,2,牝,1600,ダ,稍重,,10,1,1,1,1,6,15.0,8,山本聡哉,1,1,202235081504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
フローリドゥルス,2020101495,3,460,54.0,2,牝,1600,ダ,稍重,,10,1,1,1,3,6,15.0,8,村上忍,2,3,202235081504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
グランポデール,2020101500,4,448,55.0,2,牡,1600,ダ,稍重,,10,1,1,0,4,6,15.0,8,鈴木祐,3,5,202235081504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
マナスマイル,2020105267,5,392,54.0,2,牝,1600,ダ,稍重,,10,1,1,1,5,6,15.0,8,塚本涼人,4,6,202235081504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
リュウノマスタング,2020101909,6,429,55.0,2,牡,1600,ダ,稍重,,10,1,1,0,6,6,15.0,8,南郷家全,5,7,202235081504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
モズディーバ,2020106507,2,420,54.0,2,牝,1600,ダ,稍重,,10,1,1,1,2,6,15.0,8,高松亮,6,2,202235081504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ヤマニンエステル,2018102019,2,481,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,2,8,15.0,8,高橋悠里,1,2,202235081508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ベルスディライト,2017105700,6,471,54.0,5,牝,1600,ダ,稍重,,10,1,1,1,6,8,15.0,8,高松亮,2,6,202235081508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
オールイン,2014101988,1,457,56.0,8,牡,1600,ダ,稍重,,10,1,1,0,1,8,15.0,8,岩本怜,3,1,202235081508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
デンコウエポック,2011104188,3,456,56.0,11,セ,1600,ダ,稍重,,10,1,1,2,3,8,15.0,8,塚本涼人,4,3,202235081508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
パンプイットアップ,2018104372,8,470,54.0,4,牝,1600,ダ,稍重,,10,1,1,1,8,8,15.0,8,村上忍,5,8,202235081508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ラズベリーラバー,2018103835,4,460,54.0,4,牝,1600,ダ,稍重,,10,1,1,1,4,8,15.0,8,大坪慎,6,4,202235081508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クリノサルベージ,2018106658,5,462,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,5,8,15.0,8,菅原辰徳,7,5,202235081508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ブーシェガール,2017109126,7,448,51.0,5,牝,1600,ダ,稍重,,10,1,1,1,7,8,15.0,8,関本玲花,8,7,202235081508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ヒドゥンジェム,2018101470,6,474,56.0,4,牡,1600,ダ,不良,,10,1,3,0,6,10,15.0,8,村上忍,1,5,202235081510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ボルドープリュネ,2017100344,4,390,54.0,5,牝,1600,ダ,不良,,10,1,3,1,4,10,15.0,8,高松亮,2,3,202235081510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ダイセンスカイ,2017106663,3,455,54.0,5,牝,1600,ダ,不良,,10,1,3,1,3,10,15.0,8,岩本怜,3,2,202235081510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
サクラブチャン,2013105137,1,449,51.0,9,牝,1600,ダ,不良,,10,1,3,1,1,10,15.0,8,関本玲花,4,1,202235081510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ルーティンベル,2017104170,2,490,56.0,5,牡,1600,ダ,不良,,10,1,3,0,2,10,15.0,8,坂口裕一,5,1,202235081510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
レオズアズライト,2017100738,8,428,54.0,5,牝,1600,ダ,不良,,10,1,3,1,8,10,15.0,8,菅原辰徳,6,6,202235081510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
カガノワール,2018102542,9,462,54.0,4,牝,1600,ダ,不良,,10,1,3,1,9,10,15.0,8,塚本涼人,7,7,202235081510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
シンキングタイム,2015100664,10,487,54.0,7,牝,1600,ダ,不良,,10,1,3,1,10,10,15.0,8,山本聡哉,8,8,202235081510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
マニールリッヒ,2017105341,7,507,56.0,5,牡,1600,ダ,不良,,10,1,3,0,7,10,15.0,8,木村暁,9,5,202235081510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ヤマニンルサリー,2014100568,5,483,54.0,8,牝,1600,ダ,不良,,10,1,3,1,5,10,15.0,8,高橋悠里,10,4,202235081510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ダウラギリ,2017101558,6,490,53.0,5,牡,1600,ダ,重,,10,1,2,0,6,12,15.0,8,関本玲花,1,4,202235081511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
コスモリモーネ,2017103404,4,505,56.0,5,セ,1600,ダ,重,,10,1,2,2,4,12,15.0,8,高橋悠里,2,3,202235081511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
アルソミトラ,2017101545,7,414,54.0,5,牝,1600,ダ,重,,10,1,2,1,7,12,15.0,8,木村暁,3,5,202235081511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
フェイトリッパー,2018103977,8,473,56.0,4,牡,1600,ダ,重,,10,1,2,0,8,12,15.0,8,村上忍,4,5,202235081511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
サンミラー,2018100228,10,457,54.0,4,牝,1600,ダ,重,,10,1,2,1,10,12,15.0,8,鈴木祐,5,7,202235081511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
コパノオーロ,2015104005,1,464,54.0,7,牝,1600,ダ,重,,10,1,2,1,1,12,15.0,8,高松亮,6,1,202235081511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エアリエル,2018100405,9,443,54.0,4,牝,1600,ダ,重,,10,1,2,1,9,12,15.0,8,坂口裕一,7,6,202235081511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ビスボッチャ,2018102042,12,490,54.0,4,牝,1600,ダ,重,,10,1,2,1,12,12,15.0,8,山本聡哉,8,8,202235081511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ミラコロアムレート,2018109001,5,478,54.0,4,牝,1600,ダ,重,,10,1,2,1,5,12,15.0,8,小林凌,9,3,202235081511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
プモリテソーロ,2017100369,11,477,56.0,5,牡,1600,ダ,重,,10,1,2,0,11,12,15.0,8,菅原辰徳,10,7,202235081511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ムーンクエイク,2013106148,3,500,56.0,9,セ,1600,ダ,重,,10,1,2,2,3,12,15.0,8,山本政聡,11,2,202235081511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ウインエルカミーノ,2016100233,2,449,56.0,6,牡,1600,ダ,重,,10,1,2,0,2,12,15.0,8,陶文峰,12,1,202235081511,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ベンザイテン,2019102657,1,483,54.0,3,牝,1600,ダ,重,,10,1,2,1,1,14,15.0,8,西啓太,1,1,202244081502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ラントゥザヒル,2019101142,9,457,51.0,3,牝,1600,ダ,重,,10,1,2,1,9,14,15.0,8,谷内貫太,2,5,202244081502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
キャリーラック,2019101334,10,504,56.0,3,牡,1600,ダ,重,,10,1,2,0,10,14,15.0,8,吉井章,3,6,202244081502,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
