kaisai_key,yyyymmdd,course_name,kaisai_ku,weather_code,turf_baba_code,turf_baba_sa,turf_baba_inner,turf_baba_mid,turf_baba_outer,straight_sa_most,straight_sa_inner,straight_sa_mid,straight_sa_outer,straight_sa_far,dirt_baba_code,dirt_baba_sa,dirt_baba_inner,dirt_baba_mid,dirt_baba_outer,turf_type,grass_height,rain_mid,renzoku_day,data_ku
2022050203,20220430,東京,1,1,1 ,-24.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-8.0,2,2,2,3,16.0,5.0,3,4
2022090211,20220430,阪神,2,1,2 ,-12.0,2,1,1,1.0,0.0,0.0,0.0,0.0,3 ,-10.0,2,2,2,3,14.0,42.0,23,4
2022030106,20220501,福島,3,4,2 ,-8.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-14.0,2,2,2,3,16.0,0.0,6,4
2022050204,20220501,東京,1,2,1 ,-20.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,3,16.0,5.0,4,4
2022090212,20220501,阪神,2,4,2 ,-12.0,2,1,1,1.0,0.0,0.0,0.0,0.0,3 ,-12.0,2,2,2,3,14.0,42.0,24,4
2022040101,20220507,新潟,3,1,1 ,-8.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,1,10.0,3.5,1,4
2022050205,20220507,東京,1,2,1 ,-20.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,0.0,5,4
2022070301,20220507,中京,2,1,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,0.0,1,4
2022040102,20220508,新潟,3,1,1 ,-8.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,1,10.0,3.5,2,4
2022050206,20220508,東京,1,1,1 ,-20.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,0.0,6,4
2022070302,20220508,中京,2,1,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,0.0,2,4
2022040103,20220514,新潟,3,2,1 ,-8.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,1,10.0,4.0,3,4
2022050207,20220514,東京,1,4,1 ,-20.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-14.0,2,2,2,3,16.0,14.0,5,4
2022070303,20220514,中京,2,1,2 ,-10.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-6.0,2,2,2,3,16.0,15.5,3,4
2022040104,20220515,新潟,3,1,1 ,-8.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,1,10.0,4.0,4,4
2022050208,20220515,東京,1,1,1 ,-20.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-20.0,2,2,2,3,16.0,14.0,6,4
2022070304,20220515,中京,2,1,2 ,-10.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-10.0,2,2,2,3,16.0,15.5,4,4
2022040105,20220521,新潟,3,1,1 ,-8.0,3,2,1,2.0,2.0,1.0,0.0,0.0,1 ,-8.0,2,2,2,1,10.0,0.0,5,4
2022050209,20220521,東京,1,4,2 ,-20.0,1,1,1,1.0,0.0,0.0,0.0,0.0,2 ,-14.0,2,2,2,3,16.0,2.0,9,4
2022070305,20220521,中京,2,2,1 ,-16.0,2,1,1,1.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,0.0,5,4
2022040106,20220522,新潟,3,1,1 ,-8.0,3,2,1,2.0,2.0,1.0,0.0,0.0,1 ,-8.0,2,2,2,1,10.0,0.0,6,4
2022050210,20220522,東京,1,4,1 ,-20.0,1,1,1,1.0,0.0,0.0,0.0,0.0,2 ,-14.0,2,2,2,3,16.0,2.0,10,4
2022070306,20220522,中京,2,1,1 ,-16.0,2,1,1,1.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,0.0,6,4
2022040107,20220528,新潟,3,1,2 ,5.0,4,3,1,4.0,3.0,2.0,0.0,0.0,3 ,-20.0,2,2,2,1,10.0,23.0,7,4
2022050211,20220528,東京,1,1,1 ,-12.0,2,1,1,1.0,0.0,0.0,0.0,0.0,3 ,-16.0,2,2,2,3,16.0,24.5,11,4
2022070307,20220528,中京,2,1,1 ,-12.0,3,2,1,2.0,2.0,1.0,0.0,0.0,3 ,-14.0,2,2,2,3,16.0,98.0,7,4
2022040108,20220529,新潟,3,1,1 ,-5.0,4,3,1,4.0,3.0,2.0,0.0,0.0,2 ,-2.0,2,2,2,1,10.0,23.0,8,4
2022050212,20220529,東京,1,1,1 ,-14.0,2,1,1,1.0,0.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,3,16.0,24.5,12,4
2022070308,20220529,中京,2,1,1 ,-12.0,3,2,1,2.0,2.0,1.0,0.0,0.0,1 ,-3.0,2,2,2,3,16.0,98.0,8,4
2022050301,20220604,東京,1,1,1 ,-22.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,9.0,13,4
2022070401,20220604,中京,2,1,1 ,-16.0,3,2,1,2.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,9.5,9,4
2022050302,20220605,東京,1,2,1 ,-22.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,9.0,14,4
2022070402,20220605,中京,2,2,1 ,-16.0,3,2,1,2.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,9.5,10,4
2022020101,20220611,函館,3,2,1 ,-22.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,2,14.0,1.0,1,4
2022050303,20220611,東京,1,2,1 ,-22.0,2,1,1,1.0,1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,59.0,15,4
2022070403,20220611,中京,2,2,1 ,-20.0,3,2,1,2.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,26.0,10,4
2022020102,20220612,函館,3,1,1 ,-22.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,2,14.0,1.0,2,4
2022050304,20220612,東京,1,1,1 ,-22.0,2,1,1,1.0,1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,59.0,16,4
2022070404,20220612,中京,2,1,1 ,-20.0,3,2,1,2.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,26.0,11,4
2022020103,20220618,函館,3,1,1 ,-22.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,2,14.0,6.0,3,4
2022050305,20220618,東京,1,1,1 ,-20.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,4.0,17,4
2022090301,20220618,阪神,2,2,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,15.0,1,4
2022020104,20220619,函館,3,2,1 ,-22.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,2,14.0,6.0,4,4
2022050306,20220619,東京,1,2,1 ,-20.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,4.0,18,4
2022090302,20220619,阪神,2,2,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,15.0,2,4
2022020105,20220625,函館,3,1,2 ,-14.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-20.0,2,2,2,2,14.0,43.0,5,4
2022050307,20220625,東京,1,1,1 ,-20.0,3,2,2,2.0,1.0,1.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,9.0,19,4
2022090303,20220625,阪神,2,1,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,49.5,3,4
2022020106,20220626,函館,3,1,1 ,-22.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,2,14.0,43.0,6,4
2022050308,20220626,東京,1,1,1 ,-20.0,3,2,2,2.0,1.0,1.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,9.0,20,4
2022090304,20220626,阪神,2,1,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,49.5,4,4
2022020107,20220702,函館,3,2,2 ,-19.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,2,14.0,75.0,7,4
2022030201,20220702,福島,1,1,1 ,-19.0,1,1,1,-1.0,-1.0,1.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,27.0,1,4
2022100301,20220702,小倉,2,1,1 ,-25.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,1,12.0,0.0,1,4
2022020108,20220703,函館,3,1,1 ,-19.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,2,14.0,75.0,8,4
2022030202,20220703,福島,1,1,1 ,-19.0,1,1,1,-1.0,-1.0,1.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,27.0,1,4
2022100302,20220703,小倉,2,4,2 ,-8.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,1,12.0,0.0,1,4
2022020109,20220709,函館,3,2,1 ,-15.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,2,14.0,0.0,9,4
2022030203,20220709,福島,1,4,2 ,-5.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,3,16.0,30.0,3,4
2022100303,20220709,小倉,2,1,1 ,-30.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,12.0,4.5,3,4
2022020110,20220710,函館,3,2,1 ,-25.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,2,14.0,0.0,10,4
2022030204,20220710,福島,1,2,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,30.0,4,4
2022100304,20220710,小倉,2,1,1 ,-30.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,12.0,4.5,4,4
2022020111,20220716,函館,3,4,2 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,2,14.0,12.0,11,4
2022030205,20220716,福島,1,2,3 ,4.0,2,1,1,1.0,1.0,0.0,0.0,0.0,3 ,-12.0,2,2,2,3,16.0,13.5,5,4
2022100305,20220716,小倉,2,1,1 ,-28.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,12.0,31.5,5,4
2022020112,20220717,函館,3,2,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,2,14.0,12.0,12,4
2022030206,20220717,福島,1,4,2 ,-5.0,2,1,1,1.0,1.0,0.0,0.0,0.0,3 ,-12.0,2,2,2,3,16.0,13.5,6,4
2022100306,20220717,小倉,2,2,1 ,-28.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,12.0,31.5,6,4
2022010101,20220723,札幌,3,4,3 ,0.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-17.0,2,2,2,2,16.0,1.5,1,4
2022030207,20220723,福島,1,4,3 ,0.0,3,3,2,3.0,2.0,1.0,0.0,0.0,4 ,-20.0,2,2,2,3,16.0,14.0,7,4
2022100307,20220723,小倉,2,2,1 ,-24.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,1,12.0,61.0,7,4
2022010102,20220724,札幌,3,2,1 ,-16.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,2,16.0,1.5,2,4
2022030208,20220724,福島,1,2,1 ,-8.0,3,3,2,3.0,2.0,1.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,14.0,8,4
2022100308,20220724,小倉,2,2,1 ,-24.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,1,12.0,61.0,8,4
2022010103,20220730,札幌,3,1,1 ,-15.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,0.0,2,2,2,2,16.0,0.0,3,4
2022040201,20220730,新潟,1,1,1 ,-25.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,14.0,2.0,1,4
2022010104,20220731,札幌,3,2,1 ,-15.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,0.0,2,2,2,2,16.0,0.0,4,4
2022040202,20220731,新潟,1,1,1 ,-25.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,14.0,2.0,2,4
2022010105,20220806,札幌,3,2,1 ,-15.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,2,16.0,23.5,5,4
2022040203,20220806,新潟,1,1,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-15.0,2,2,2,1,14.0,87.5,3,4
2022010106,20220807,札幌,3,1,1 ,-15.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,2,16.0,23.5,6,4
2022040204,20220807,新潟,1,1,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-15.0,2,2,2,1,14.0,87.5,4,4
2022010201,20220813,札幌,3,1,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-4.0,2,2,2,2,16.0,51.0,7,4
2022040301,20220813,新潟,1,2,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-15.0,2,2,2,1,14.0,0.0,5,4
2022100401,20220813,小倉,2,2,1 ,-25.0,2,2,2,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,1,14.0,2.5,1,4
2022010202,20220814,札幌,3,2,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,2,16.0,51.0,8,4
2022040302,20220814,新潟,1,4,2 ,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-15.0,2,2,2,1,14.0,0.0,6,4
2022100402,20220814,小倉,2,2,1 ,-25.0,2,2,2,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,1,14.0,2.5,2,4
2022010203,20220820,札幌,3,2,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,2,16.0,92.5,9,4
2022040303,20220820,新潟,1,4,2 ,-6.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-20.0,2,2,2,1,14.0,38.0,7,4
2022100403,20220820,小倉,2,4,2 ,-6.0,2,2,2,1.0,1.0,0.0,0.0,0.0,3 ,-13.0,2,2,2,1,14.0,75.0,3,4
2022010204,20220821,札幌,3,1,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,2,16.0,92.5,10,4
2022040304,20220821,新潟,1,1,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-15.0,2,2,2,1,14.0,38.0,8,4
2022100404,20220821,小倉,2,2,1 ,-20.0,2,2,2,1.0,1.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,14.0,75.0,4,4
2022010205,20220827,札幌,3,2,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,2,16.0,0.0,11,4
2022040305,20220827,新潟,1,4,3 ,16.0,2,2,1,2.0,1.0,1.0,0.0,0.0,4 ,-20.0,2,2,2,1,14.0,29.0,9,4
2022100405,20220827,小倉,2,2,1 ,-20.0,2,2,2,1.0,1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,1,14.0,0.5,5,4
2022010206,20220828,札幌,3,1,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,2,16.0,0.0,12,4
2022040306,20220828,新潟,1,2,2 ,10.0,2,2,1,2.0,1.0,1.0,0.0,0.0,3 ,-15.0,2,2,2,1,14.0,29.0,10,4
2022100406,20220828,小倉,2,2,1 ,-20.0,2,2,2,1.0,1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,1,14.0,0.5,6,4
2022010207,20220903,札幌,3,1,1 ,-7.0,2,1,1,1.0,1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,2,16.0,27.5,13,4
2022040307,20220903,新潟,1,4,2 ,-3.0,3,3,1,3.0,3.0,2.0,0.0,0.0,3 ,-15.0,2,2,2,1,14.0,19.0,11,4
2022100407,20220903,小倉,2,4,2 ,-10.0,3,3,2,3.0,3.0,2.0,1.0,0.0,3 ,-25.0,2,2,2,1,14.0,12.5,7,4
2022010208,20220904,札幌,3,1,1 ,-7.0,2,1,1,1.0,1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,2,16.0,27.5,14,4
2022040308,20220904,新潟,1,2,2 ,-3.0,3,3,1,3.0,3.0,2.0,0.0,0.0,3 ,-15.0,2,2,2,1,14.0,19.0,12,4
2022100408,20220904,小倉,2,2,2 ,-10.0,3,3,2,3.0,3.0,2.0,1.0,0.0,3 ,-25.0,2,2,2,1,14.0,12.5,8,4
2022060401,20220910,中山,1,1,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,14.0,37.5,1,4
2022070501,20220910,中京,2,2,1 ,-17.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,1,12.0,22.0,1,4
2022060402,20220911,中山,1,2,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-12.0,2,2,2,1,14.0,37.5,2,4
2022070502,20220911,中京,2,2,1 ,-17.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,1,12.0,22.0,2,4
2022060403,20220917,中山,1,2,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-15.0,2,2,2,1,14.0,2.5,3,4
2022070503,20220917,中京,2,4,2 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-15.0,2,2,2,1,12.0,0.0,3,4
2022060404,20220918,中山,1,4,2 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-20.0,2,2,2,1,14.0,2.5,4,4
2022070504,20220918,中京,2,4,3 ,-2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-20.0,2,2,2,1,12.0,0.0,4,4
2022060405,20220919,中山,1,4,2 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-20.0,2,2,2,1,14.0,2.5,5,4
2022070505,20220919,中京,2,4,2 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-20.0,2,2,2,1,12.0,0.0,5,4
2022060406,20220924,中山,1,2,2 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-25.0,2,2,2,1,14.0,0.0,6,4
2022070506,20220924,中京,2,1,2 ,-10.0,1,1,1,1.0,0.0,0.0,0.0,0.0,3 ,-20.0,2,2,2,1,12.0,67.0,6,4
2022060407,20220925,中山,1,1,2 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-20.0,2,2,2,1,14.0,0.0,4,4
2022070507,20220925,中京,2,1,1 ,-22.0,1,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,1,12.0,67.0,7,4
2022060408,20221001,中山,1,1,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,1,14.0,0.0,8,4
2022070508,20221001,中京,2,1,1 ,-16.0,1,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,1,12.0,0.5,8,4
2022060409,20221002,中山,1,1,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,1,14.0,0.0,9,4
2022070509,20221002,中京,2,1,1 ,-16.0,1,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,1,12.0,0.5,9,4
2022050401,20221008,東京,1,1,1 ,-22.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-15.0,2,2,2,3,16.0,15.0,1,4
2022090401,20221008,阪神,2,1,1 ,-14.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,3,16.0,24.0,1,4
2022050402,20221009,東京,1,4,2 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-19.0,2,2,2,3,16.0,15.0,2,4
2022090402,20221009,阪神,2,4,2 ,-8.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-15.0,2,2,2,3,16.0,24.0,2,4
2022050403,20221010,東京,1,2,2 ,-14.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-19.0,2,2,2,3,16.0,15.0,3,4
2022090403,20221010,阪神,2,2,2 ,-8.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-15.0,2,2,2,3,16.0,24.0,3,4
2022040401,20221015,新潟,3,2,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,1,12.0,19.0,1,4
2022050404,20221015,東京,1,2,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-18.0,2,2,2,3,16.0,0.0,4,4
2022090404,20221015,阪神,2,1,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,18.5,4,4
2022040402,20221016,新潟,3,1,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,1,12.0,19.0,2,4
2022050405,20221016,東京,1,2,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-15.0,2,2,2,3,16.0,0.0,5,4
2022090405,20221016,阪神,2,1,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,18.5,5,4
2022040403,20221022,新潟,3,2,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,1,12.0,12.0,3,4
2022050406,20221022,東京,1,1,1 ,-16.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,3.0,6,4
2022090406,20221022,阪神,2,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,5.0,6,4
2022040404,20221023,新潟,3,2,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,1,12.0,12.0,4,4
2022050407,20221023,東京,1,1,1 ,-16.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,3.0,7,4
2022090407,20221023,阪神,2,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,5.0,7,4
2022040405,20221029,新潟,3,2,1 ,-10.0,3,2,1,2.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,1,12.0,0.0,5,4
2022050408,20221029,東京,1,1,1 ,-22.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,1.6,8,4
2022090408,20221029,阪神,2,1,1 ,-18.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,8,4
2022040406,20221030,新潟,3,2,1 ,-10.0,3,2,1,2.0,1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,1,12.0,0.0,6,4
2022050409,20221030,東京,1,1,1 ,-22.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,1.6,9,4
2022090409,20221030,阪神,2,1,1 ,-18.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,9,4
2022030301,20221105,福島,3,1,1 ,-20.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,0.0,1,4
2022050501,20221105,東京,1,1,1 ,-22.0,1,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,10,4
2022090501,20221105,阪神,2,1,1 ,-18.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,4.0,10,4
2022030302,20221106,福島,3,1,1 ,-20.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,0.0,2,4
2022050502,20221106,東京,1,1,1 ,-22.0,1,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,11,4
2022090502,20221106,阪神,2,1,1 ,-18.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,4.0,11,4
2022030303,20221112,福島,3,1,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,0.0,3,4
2022050503,20221112,東京,1,1,1 ,-22.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,16.0,0.0,12,4
2022090503,20221112,阪神,2,1,1 ,-15.0,2,1,1,1.0,1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,12,4
2022030304,20221113,福島,3,2,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,0.0,4,4
2022050504,20221113,東京,1,2,1 ,-22.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,16.0,0.0,13,4
2022090504,20221113,阪神,2,4,1 ,-15.0,2,1,1,1.0,1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,13,4
2022030305,20221119,福島,3,1,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,0.0,5,4
2022050505,20221119,東京,1,1,1 ,-22.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,16.0,5.5,14,4
2022090505,20221119,阪神,2,1,1 ,-13.0,3,2,1,3.0,2.0,1.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,14,4
2022030306,20221120,福島,3,2,1 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,0.0,6,4
2022050506,20221120,東京,1,1,1 ,-22.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,16.0,5.5,15,4
2022090506,20221120,阪神,2,4,2 ,-10.0,3,2,1,3.0,2.0,1.0,0.0,0.0,2 ,-14.0,2,2,2,3,16.0,0.0,15,4
2022050507,20221126,東京,1,4,2 ,-20.0,2,1,1,1.0,0.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,16.0,41.5,16,4
2022090507,20221126,阪神,2,1,1 ,-13.0,2,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,28.0,16,4
2022050508,20221127,東京,1,1,1 ,-22.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,41.5,17,4
