race_id,horse_id,corner_position_delta,jockey_trainer_combo_top3_exp
0721410207,18103109.0,-7.0,0.25
0921310306,18103109.0,0.0,0.4
0922190704,18103109.0,2.0,0.2222222222222222
1021440405,18103109.0,-16.0,0.18181818181818182
0720320510,18103110.0,,
0721360315,18103110.0,-13.0,0.36363636363636365
0721440307,18103110.0,-7.0,0.38461538461538464
1021420413,18103110.0,-3.0,0.2
0921160106,18103111.0,,0.10526315789473684
1021440312,18103111.0,-1.0,0.0
0421170601,18103112.0,,
07211C0611,18103112.0,-2.0,0.2727272727272727
0721440403,18103112.0,-8.0,0.0
1021250506,18103112.0,-11.0,0.1
0421130106,18103113.0,,
0421220114,18103113.0,-1.0,0.0
0421260306,18103113.0,0.0,
0721440202,18103113.0,-1.0,0.0
0920680607,18103113.0,2.0,0.20512820512820512
0921230106,18103113.0,-8.0,0.0
0321110314,18103114.0,,0.0
0322140403,18103115.0,,0.0
0421330410,18103115.0,1.0,0.2
0422160410,18103115.0,1.0,0.0
0720250312,18103115.0,5.0,0.14285714285714285
0921340210,18103115.0,3.0,0.21428571428571427
1020240515,18103115.0,-13.0,0.20149253731343283
1021110606,18103115.0,6.0,0.36585365853658536
1021220501,18103115.0,8.0,0.20588235294117646
1021280511,18103115.0,6.0,0.20437956204379562
1021440403,18103115.0,4.0,0.2
1021460705,18103115.0,0.0,0.19858156028368795
1021480404,18103115.0,5.0,0.19718309859154928
1022170502,18103115.0,4.0,0.45454545454545453
1022260403,18103115.0,0.0,0.5
1022360106,18103115.0,0.0,0.5384615384615384
1022450813,18103115.0,3.0,0.5714285714285714
0120270101,18103116.0,,
0121120806,18103116.0,0.0,0.6666666666666666
0122121105,18103116.0,0.0,
0224191108,18103116.0,2.0,0.3333333333333333
0420250608,18103116.0,0.0,0.6666666666666666
05222C0912,18103116.0,1.0,0.0
0523251012,18103116.0,-1.0,0.25
0523311106,18103116.0,-2.0,0.35714285714285715
0524561103,18103116.0,-2.0,0.0
0622471006,18103116.0,-12.0,
0622521004,18103116.0,0.0,0.25
0624241010,18103116.0,2.0,0.0
0722331005,18103116.0,0.0,0.4
0723461105,18103116.0,0.0,0.0
0922261212,18103116.0,-4.0,0.3333333333333333
0922481002,18103116.0,2.0,0.34782608695652173
0923151010,18103116.0,0.0,0.3333333333333333
0924281104,18103116.0,1.0,0.2
1021110110,18103116.0,-1.0,0.3076923076923077
1021180108,18103116.0,5.0,0.3103448275862069
1021261007,18103116.0,0.0,0.0
1022131110,18103116.0,-3.0,0.35294117647058826
1022481014,18103116.0,0.0,0.28703703703703703
1023141111,18103116.0,-1.0,0.3611111111111111
0422411204,18103117.0,,0.09803921568627451
0422460806,18103117.0,-10.0,0.09090909090909091
0423140601,18103117.0,-8.0,0.10344827586206896
0423440912,18103117.0,-13.0,0.1076923076923077
0423450304,18103117.0,-2.0,0.10606060606060606
0424180702,18103117.0,-9.0,0.10144927536231885
0721420610,18103117.0,-12.0,0.3684210526315789
0722250801,18103117.0,-9.0,0.096
0722330709,18103117.0,-7.0,0.09302325581395349
0722430710,18103117.0,-8.0,0.09774436090225563
0722540815,18103117.0,-9.0,0.1037037037037037
0723360811,18103117.0,-3.0,0.4
0922120908,18103117.0,-12.0,0.13559322033898305
0922270810,18103117.0,-15.0,0.13157894736842105
09222B0709,18103117.0,-5.0,0.2608695652173913
0923440605,18103117.0,-8.0,0.1
0923470703,18103117.0,-16.0,0.09523809523809523
0923510704,18103117.0,-13.0,0.21875
0923550805,18103117.0,-8.0,0.0
1023361212,18103117.0,-14.0,0.08695652173913043
0721120405,18103118.0,,0.21428571428571427
07211B0105,18103118.0,-13.0,0.07142857142857142
0721320106,18103118.0,-2.0,0.5
09212A0102,18103118.0,1.0,0.0
1021130105,18103118.0,-1.0,0.13043478260869565
0124130801,18103120.0,,
0124220601,18103120.0,3.0,
0124250710,18103120.0,3.0,
0221120906,18103120.0,2.0,0.2631578947368421
0221160802,18103120.0,-13.0,0.41935483870967744
0322121207,18103120.0,-9.0,
0322161208,18103120.0,-13.0,0.2
0322360815,18103120.0,-8.0,0.1111111111111111
0323141215,18103120.0,-14.0,0.08333333333333333
0324131202,18103120.0,-11.0,
0324161201,18103120.0,2.0,0.0
0325220806,18103120.0,1.0,0.0
0325260714,18103120.0,1.0,0.0
0422340901,18103120.0,-15.0,0.2857142857142857
0423381216,18103120.0,-16.0,0.0
0423441209,18103120.0,-17.0,0.0196078431372549
0423450717,18103120.0,-11.0,
0424181206,18103120.0,-17.0,0.0
0521110604,18103120.0,0.0,0.3333333333333333
0521170612,18103120.0,-13.0,0.32075471698113206
0521270416,18103120.0,-2.0,0.32142857142857145
0521450818,18103120.0,-11.0,0.3387096774193548
0522290704,18103120.0,-17.0,0.4
0523290808,18103120.0,-14.0,0.0
0525280807,18103120.0,-9.0,0.12
0525320812,18103120.0,-7.0,0.11320754716981132
0721660804,18103120.0,-14.0,0.2505050505050505
0722660307,18103120.0,-6.0,0.023076923076923078
0723231205,18103120.0,-8.0,0.022556390977443608
0725560805,18103120.0,-4.0,0.07692307692307693
0925140603,18103120.0,-15.0,0.25
1022111214,18103120.0,4.0,0.253781512605042
1022151212,18103120.0,-7.0,0.2550335570469799
1024230701,18103120.0,-10.0,0.3333333333333333
1024250604,18103120.0,2.0,0.3
0323121008,18103121.0,,0.0
0323261016,18103121.0,-2.0,
0323311110,18103121.0,-12.0,0.0
0421351013,18103121.0,-11.0,0.0
0522491202,18103121.0,-3.0,0.0
0621320612,18103121.0,-13.0,0.0
0622221007,18103121.0,-2.0,1.0
0720260401,18103121.0,-9.0,0.14285714285714285
0721130113,18103121.0,-10.0,0.125
0721190610,18103121.0,-2.0,0.25
0721350601,18103121.0,-1.0,0.2
07221B1207,18103121.0,-2.0,0.25
0723110909,18103121.0,-2.0,0.2857142857142857
0921170504,18103121.0,-1.0,0.36
0921660915,18103121.0,-2.0,0.4
0923131005,18103121.0,-14.0,0.3111111111111111
0120120101,18103122.0,,
0120150101,18103122.0,-6.0,
0220140510,18103122.0,1.0,0.16666666666666666
0220220109,18103122.0,-8.0,0.16666666666666666
0721410301,18103122.0,-4.0,0.11475409836065574
1021310212,18103123.0,,0.0
1021440313,18103123.0,2.0,0.0
0221190303,18103124.0,,0.14285714285714285
0421481209,18103124.0,-3.0,0.0
0521110214,18103124.0,-10.0,0.0
0521340401,18103124.0,-2.0,0.058823529411764705
0322311213,18103125.0,,
0323311203,18103125.0,-2.0,0.25
0421320316,18103125.0,-1.0,0.3333333333333333
0721440404,18103125.0,-12.0,0.1111111111111111
07221B0601,18103125.0,-11.0,0.25
0722420805,18103125.0,-16.0,0.3333333333333333
0722660714,18103125.0,-3.0,0.32075471698113206
0723121206,18103125.0,-9.0,0.3148148148148148
0723331203,18103125.0,-7.0,0.16666666666666666
0724420801,18103125.0,-4.0,0.15384615384615385
0725170804,18103125.0,-3.0,0.0
08231A0802,18103125.0,-2.0,0.23076923076923078
0823220816,18103125.0,-4.0,0.26666666666666666
0824441203,18103125.0,-2.0,0.2962962962962963
0824760712,18103125.0,-4.0,0.07692307692307693
0921110406,18103125.0,-16.0,
0921160412,18103125.0,-7.0,0.17857142857142858
0921340212,18103125.0,-11.0,0.2261904761904762
0922330806,18103125.0,-7.0,0.2
0923350707,18103125.0,-4.0,0.1724137931034483
1021430401,18103125.0,-7.0,0.25
1021480413,18103125.0,7.0,0.24778761061946902
1022351208,18103125.0,7.0,0.2765957446808511
1022440715,18103125.0,-3.0,0.2916666666666667
0322271214,18103127.0,,0.0
0322310803,18103127.0,0.0,0.0
0423170409,18103127.0,-2.0,0.0
0523510807,18103127.0,4.0,0.0
0623510809,18103127.0,4.0,0.3333333333333333
0624371103,18103127.0,6.0,0.5
07211A0611,18103127.0,0.0,0.14285714285714285
0823220406,18103127.0,-1.0,0.42857142857142855
0923230803,18103127.0,2.0,0.4444444444444444
0923350106,18103127.0,2.0,0.5
0924150809,18103127.0,-1.0,
1022481211,18103127.0,1.0,0.13636363636363635
1023120412,18103127.0,4.0,0.5
1023240404,18103127.0,3.0,0.4
1024170409,18103127.0,3.0,0.0
0421360413,18103128.0,,0.375
0620540611,18103128.0,-9.0,0.26666666666666666
0721140215,18103128.0,1.0,0.5
0721420409,18103128.0,-16.0,0.2222222222222222
0921120109,18103128.0,-16.0,0.18181818181818182
0921270210,18103128.0,-11.0,0.07142857142857142
1021250114,18103128.0,-8.0,0.17105263157894737
0121230613,18103129.0,,
0921320112,18103129.0,-2.0,0.28125
0721340105,18103130.0,,0.14285714285714285
1021310215,18103130.0,-13.0,0.10256410256410256
1021430304,18103130.0,-9.0,0.09523809523809523
1021450409,18103130.0,-5.0,0.09302325581395349
0721130505,18103132.0,,0.25
0721330508,18103132.0,-11.0,0.0
0721410316,18103132.0,-3.0,0.2
0920660601,18103132.0,-7.0,0.13333333333333333
0921260409,18103132.0,-14.0,0.3157894736842105
09212B0305,18103132.0,-6.0,0.35
1021420614,18103132.0,-2.0,0.2727272727272727
1021450406,18103132.0,-2.0,0.3333333333333333
1021470307,18103132.0,-2.0,0.3157894736842105
0124151006,18103133.0,,0.0
0124261006,18103133.0,-1.0,0.0
0223121005,18103133.0,3.0,0.13636363636363635
0322311101,18103133.0,0.0,0.0
0323221004,18103133.0,2.0,0.0
0324151008,18103133.0,-4.0,0.0
0324331107,18103133.0,1.0,0.14545454545454545
0325221009,18103133.0,0.0,0.0
0521281001,18103133.0,3.0,0.4444444444444444
0521361103,18103133.0,-7.0,0.41379310344827586
0524380905,18103133.0,-5.0,0.0
0525171007,18103133.0,-9.0,0.08888888888888889
0620420314,18103133.0,1.0,0.2833333333333333
0620540708,18103133.0,3.0,0.2903225806451613
0621120903,18103133.0,12.0,0.2857142857142857
0621311010,18103133.0,0.0,0.3076923076923077
0623511006,18103133.0,0.0,0.2911392405063291
0624231213,18103133.0,2.0,0.09375
0624331005,18103133.0,3.0,0.0
0625161001,18103133.0,1.0,0.0
0725261003,18103133.0,1.0,0.0
0321140301,18103134.0,,0.5
0421150504,18103134.0,-16.0,0.26666666666666666
0421450412,18103134.0,-16.0,0.0
0321160812,18103135.0,,0.16666666666666666
0322111210,18103135.0,3.0,
0322230813,18103135.0,-1.0,0.42857142857142855
0323120301,18103135.0,0.0,0.42857142857142855
0323260802,18103135.0,-3.0,0.5555555555555556
0423310815,18103135.0,-6.0,0.2
0423360808,18103135.0,0.0,0.23809523809523808
0521210108,18103135.0,0.0,0.2222222222222222
0521560702,18103135.0,-5.0,0.2
0621330209,18103135.0,-8.0,0.2
0622120402,18103135.0,-10.0,0.32
0622320604,18103135.0,-1.0,0.2205128205128205
0321130706,18103136.0,,0.0
0421420705,18103136.0,-3.0,0.16666666666666666
0520530404,18103136.0,-10.0,0.15384615384615385
0620520414,18103136.0,-3.0,0.1875
0621220512,18103136.0,-5.0,0.18181818181818182
0520550404,18103137.0,,0.2857142857142857
0621260306,18103137.0,-8.0,0.17391304347826086
0321250916,18103138.0,,0.3561643835616438
0521150105,18103138.0,-12.0,0.1111111111111111
0522550701,18103138.0,-2.0,0.1875
0523241210,18103138.0,-1.0,0.23529411764705882
0620530608,18103138.0,-6.0,0.2445414847161572
0621210115,18103138.0,-9.0,0.14814814814814814
0621280413,18103138.0,-2.0,0.1724137931034483
0622130707,18103138.0,-8.0,0.24081632653061225
0622180412,18103138.0,-4.0,0.15789473684210525
0622471209,18103138.0,-3.0,0.2222222222222222
0623211207,18103138.0,-6.0,0.18181818181818182
0623350905,18103138.0,-7.0,0.5
0721660612,18103138.0,-11.0,0.2631578947368421
0722371212,18103138.0,-8.0,0.24489795918367346
0922341203,18103138.0,-5.0,0.24584717607973422
0922641203,18103138.0,-4.0,0.24503311258278146
0321131012,18103139.0,,0.09090909090909091
0323111105,18103139.0,1.0,0.23529411764705882
0421361115,18103139.0,1.0,0.17857142857142858
0523241005,18103139.0,0.0,0.1864406779661017
0620410503,18103139.0,-5.0,0.0
0620480211,18103139.0,-1.0,0.16901408450704225
0620540712,18103139.0,5.0,0.16666666666666666
0621120902,18103139.0,-2.0,0.15384615384615385
0621210710,18103139.0,6.0,0.1780821917808219
0621311002,18103139.0,0.0,0.1891891891891892
0621531104,18103139.0,3.0,0.3235294117647059
0623131106,18103139.0,1.0,0.19480519480519481
0921521110,18103139.0,-6.0,0.18518518518518517
0421130413,18103141.0,,
0721250303,18103141.0,-2.0,0.0
0820410413,18103141.0,-4.0,0.15942028985507245
0921670814,18103141.0,-4.0,0.0
1021320305,18103141.0,-4.0,0.0
1021330305,18103141.0,-2.0,0.1111111111111111
1022140308,18103141.0,-1.0,0.15384615384615385
1022220814,18103141.0,-5.0,0.14285714285714285
1022311203,18103141.0,-8.0,0.0625
1022381203,18103141.0,-3.0,0.13333333333333333
1022460806,18103141.0,-5.0,0.125
0421471213,18103143.0,,0.125
0520520604,18103143.0,-16.0,0.375
0520590809,18103143.0,-7.0,0.4444444444444444
0521180503,18103143.0,-7.0,0.5714285714285714
0521450813,18103143.0,-7.0,0.0
0621320906,18103143.0,-12.0,0.2222222222222222
0622220609,18103143.0,-2.0,0.2916666666666667
0121240305,18103146.0,,0.0
0121280507,18103146.0,1.0,0.25
0221130407,18103146.0,-1.0,0.0
0221170301,18103146.0,-3.0,0.07692307692307693
05212A0106,18103146.0,1.0,0.0
0521320311,18103146.0,-12.0,0.1232876712328767
0421351010,18103147.0,,0.0
0421450903,18103147.0,-11.0,
0424331011,18103147.0,-8.0,
0521180907,18103147.0,-14.0,0.25
0522491205,18103147.0,-9.0,0.0
0523491215,18103147.0,-15.0,
0524110915,18103147.0,-13.0,0.0
0623491212,18103147.0,-13.0,0.0
0721150406,18103147.0,-14.0,0.46153846153846156
0721190605,18103147.0,-3.0,0.42857142857142855
0721591203,18103147.0,-8.0,0.3333333333333333
0722331216,18103147.0,-12.0,0.3125
0722431008,18103147.0,-8.0,0.35294117647058826
0722521013,18103147.0,-13.0,0.3333333333333333
0723191109,18103147.0,-16.0,0.1
0723381011,18103147.0,-14.0,0.09090909090909091
0725111013,18103147.0,-14.0,0.28
0824611007,18103147.0,-16.0,0.3333333333333333
0920670312,18103147.0,-15.0,0.34615384615384615
0923241207,18103147.0,-2.0,0.14754098360655737
0924271002,18103147.0,-16.0,0.140625
1020210606,18103147.0,-11.0,0.25
0321230409,18103148.0,,0.0
0421350714,18103148.0,-7.0,0.125
0721640312,18103148.0,-3.0,0.11214953271028037
0722130407,18103148.0,-2.0,0.10909090909090909
1022250702,18103148.0,-8.0,0.12532637075718014
0121210814,18103149.0,,0.3541666666666667
0121280908,18103149.0,3.0,
0421561211,18103149.0,1.0,0.0
05222A0803,18103149.0,-7.0,0.3484848484848485
0623221214,18103149.0,4.0,0.2
0721150207,18103149.0,-6.0,0.34868421052631576
07211B0205,18103149.0,-11.0,0.3503184713375796
0722631009,18103149.0,-9.0,0.2222222222222222
0723160901,18103149.0,1.0,0.25
0920410605,18103149.0,-1.0,0.2037037037037037
0920450113,18103149.0,-6.0,
0920670101,18103149.0,-7.0,0.21238938053097345
09211B0609,18103149.0,-6.0,0.0625
0921411209,18103149.0,-1.0,0.0
09221C1202,18103149.0,-2.0,0.20454545454545456
0922231201,18103149.0,-5.0,0.2
0922291205,18103149.0,3.0,0.20833333333333334
0922330904,18103149.0,1.0,0.0
0922450801,18103149.0,3.0,0.28773584905660377
0922481208,18103149.0,2.0,0.28837209302325584
0922550907,18103149.0,1.0,0.14285714285714285
0923111204,18103149.0,-2.0,0.2837528604118993
0923431007,18103149.0,0.0,0.0
1021261014,18103149.0,1.0,0.0
1023361010,18103149.0,-1.0,0.0
0323271112,18103150.0,,0.0
0420340205,18103150.0,1.0,0.5
0421410812,18103150.0,-14.0,0.0
0520340509,18103150.0,1.0,0.28
0520370101,18103150.0,-9.0,0.2692307692307692
0521260506,18103150.0,-7.0,0.16666666666666666
0521320703,18103150.0,-2.0,0.2727272727272727
0522550716,18103150.0,-1.0,0.12698412698412698
0523161205,18103150.0,-3.0,0.12307692307692308
0523221003,18103150.0,-1.0,0.1875
0523451006,18103150.0,-2.0,0.14285714285714285
0523540915,18103150.0,-3.0,0.2777777777777778
0524110910,18103150.0,-5.0,0.1323529411764706
0720220206,18103150.0,-8.0,0.28125
0723211110,18103150.0,0.0,0.14414414414414414
1021330612,18103151.0,,0.0
1021420310,18103151.0,-2.0,0.0
0721630813,18103152.0,,0.3125
0722121216,18103152.0,-10.0,0.2
0920370502,18103152.0,-8.0,0.4067796610169492
0920511108,18103152.0,-5.0,0.24719101123595505
0921210711,18103152.0,-10.0,0.15384615384615385
1021171007,18103152.0,-3.0,0.36363636363636365
1021271012,18103152.0,-9.0,0.3404255319148936
1022241217,18103152.0,-4.0,0.1415929203539823
0721230107,18103153.0,,0.16666666666666666
0920560203,18103153.0,3.0,0.18181818181818182
0920610206,18103153.0,1.0,0.10576923076923077
0920650110,18103153.0,0.0,0.102803738317757
0921150106,18103153.0,5.0,0.10619469026548672
1020230508,18103153.0,-9.0,0.25
0421220201,18103155.0,,
0921330216,18103155.0,-9.0,0.0
0121130115,18103157.0,,0.0
0121160205,18103157.0,-13.0,0.0
0921210305,18103157.0,-2.0,0.2777777777777778
1021120508,18103157.0,-12.0,0.0
0321150705,18103159.0,,0.1891891891891892
0421410706,18103159.0,-10.0,0.18181818181818182
0421450212,18103159.0,-10.0,0.17721518987341772
0422451202,18103159.0,-11.0,0.0
0423341214,18103159.0,-6.0,1.0
0521220108,18103159.0,0.0,0.11413043478260869
0521280107,18103159.0,-12.0,0.12631578947368421
0521310304,18103159.0,-5.0,0.1282051282051282
0521370302,18103159.0,-5.0,0.13
0522431211,18103159.0,-4.0,0.25
0523150807,18103159.0,-8.0,0.0
0523331211,18103159.0,-11.0,0.0
0523381203,18103159.0,-12.0,0.2692307692307692
0620570611,18103159.0,-11.0,0.10498687664041995
0623261215,18103159.0,-3.0,0.3870967741935484
0624420613,18103159.0,-14.0,0.0
1021140105,18103159.0,-16.0,0.11428571428571428
0522521014,18103160.0,,0.4
0621170602,18103160.0,-8.0,
07211B0209,18103160.0,-2.0,0.16981132075471697
0721510709,18103160.0,-10.0,0.15789473684210525
0723151008,18103160.0,-3.0,0.22448979591836735
09211B0306,18103160.0,-11.0,0.14953271028037382
0921270215,18103160.0,-2.0,0.1559633027522936
0921310711,18103160.0,-2.0,0.16363636363636364
0921410704,18103160.0,-4.0,0.17117117117117117
0921510713,18103160.0,-4.0,0.17857142857142858
0921651206,18103160.0,-11.0,0.5
0921690812,18103160.0,-4.0,0.49382716049382713
0922121211,18103160.0,-3.0,0.1810344827586207
0922271015,18103160.0,-6.0,0.18699186991869918
0922471207,18103160.0,-9.0,0.49710982658959535
0922561205,18103160.0,-16.0,0.17857142857142858
1022441016,18103160.0,-9.0,0.18064516129032257
0221110409,18103161.0,,0.3
02211B0402,18103161.0,-11.0,0.25
0521320107,18103161.0,-8.0,0.2647058823529412
0621120514,18103161.0,-2.0,0.34177215189873417
0621320503,18103161.0,-8.0,0.25
0320250611,18103162.0,,0.0
0420340115,18103162.0,-12.0,0.0
0520410206,18103162.0,-8.0,0.2222222222222222
0520580216,18103162.0,-4.0,0.05
0521170608,18103162.0,-8.0,0.2
0620440212,18103162.0,-11.0,0.23076923076923078
0121220314,18103163.0,,
0121260614,18103163.0,0.0,0.0
0520570205,18103163.0,0.0,0.23863636363636365
0521180410,18103163.0,-12.0,0.35714285714285715
0521220602,18103163.0,0.0,0.21875
0521370409,18103163.0,-6.0,0.2336448598130841
0620490507,18103163.0,-11.0,0.19747899159663865
0620550706,18103163.0,5.0,0.19665271966527198
0120220106,18103165.0,,0.22580645161290322
0120250205,18103165.0,-5.0,0.25
0720270311,18103165.0,-8.0,0.3424657534246575
0920450505,18103165.0,-3.0,0.21100917431192662
1021120209,18103165.0,-6.0,0.0
1021160215,18103165.0,-9.0,0.1
1021230201,18103165.0,-8.0,0.2857142857142857
0420370518,18103166.0,,0.5
0820440404,18103167.0,,0.3333333333333333
0920640202,18103167.0,-15.0,0.1
0920660301,18103167.0,4.0,0.09090909090909091
0420350611,18103169.0,,0.07407407407407407
0520430207,18103169.0,-10.0,0.14285714285714285
0620570206,18103169.0,-13.0,0.10606060606060606
0322110710,18103170.0,,1.0
0421110310,18103170.0,-9.0,0.1951219512195122
0421160602,18103170.0,-4.0,0.20930232558139536
0721250301,18103170.0,-1.0,0.21333333333333335
0721530703,18103170.0,-7.0,0.0
0722221203,18103170.0,-3.0,0.1956521739130435
0722330707,18103170.0,-4.0,0.18181818181818182
0820430404,18103170.0,-6.0,0.14634146341463414
0820470208,18103170.0,-4.0,0.14545454545454545
0920520105,18103170.0,-4.0,0.12831858407079647
0921410707,18103170.0,-10.0,0.13304721030042918
0922211201,18103170.0,-1.0,0.14960629921259844
09222B0710,18103170.0,-3.0,0.13991769547325103
1021480805,18103170.0,-6.0,0.13651877133105803
1022240304,18103170.0,-8.0,0.13513513513513514
0520450407,18103171.0,,0.11764705882352941
0620520106,18103171.0,-3.0,0.04878048780487805
0620540304,18103171.0,-10.0,0.047619047619047616
0322241206,18103173.0,,0.36363636363636365
0322271105,18103173.0,-2.0,0.4166666666666667
0522241214,18103173.0,-2.0,0.34782608695652173
0622341216,18103173.0,-10.0,0.3484848484848485
0622431114,18103173.0,-4.0,0.37681159420289856
0622541111,18103173.0,-12.0,0.38666666666666666
0623161003,18103173.0,-13.0,0.38961038961038963
0623461103,18103173.0,-2.0,0.3076923076923077
0623541111,18103173.0,-4.0,0.3902439024390244
0624151004,18103173.0,-14.0,
0723341114,18103173.0,-6.0,0.0
0823341003,18103173.0,-3.0,0.391304347826087
0824421102,18103173.0,-12.0,0.5
0923321109,18103173.0,-3.0,0.0
0420260110,18103175.0,,0.16666666666666666
0920350504,18103175.0,-5.0,0.20512820512820512
0920450105,18103175.0,-9.0,0.19047619047619047
0921130211,18103175.0,-13.0,0.0
09211A0312,18103175.0,-12.0,0.0
1021140601,18103175.0,-14.0,0.18733509234828497
1020240511,18103178.0,,0.175
0421130406,18103179.0,,0.0
0421240307,18103179.0,-13.0,0.35714285714285715
1021160516,18103179.0,0.0,0.23333333333333334
1021220508,18103179.0,-12.0,0.23626373626373626
0322141103,18103181.0,,0.18181818181818182
0420250112,18103181.0,-2.0,0.0
0421181016,18103181.0,-2.0,0.25
0423121016,18103181.0,-2.0,0.42857142857142855
0720210107,18103181.0,-3.0,0.15384615384615385
0721140611,18103181.0,-2.0,0.2631578947368421
