race_id,category,horses
202502010608,能力,1ルルシ2ドゥラ11チュウタイム指数へ
202502010608,上昇度,1ルルシ4タイヨ10アレー調子偏差値へ
202502010609,能力,4トゥル5サング9シュバタイム指数へ
202502010609,上昇度,2ウィン4トゥル6ボルケ調子偏差値へ
202502010610,能力,4ミッキ9オール11ウェイタイム指数へ
202502010610,上昇度,9オール10セイウ11ウェイ調子偏差値へ
202502010611,能力,1マイネ5ボーン9アルナタイム指数へ
202502010611,上昇度,6サンス7ディマ11ランス調子偏差値へ
202502010612,能力,4タイキ5パレフ6トウカタイム指数へ
202502010612,上昇度,1シック2アスク11スイミ調子偏差値へ
202502010701,能力,1トウカ3ショウ6ワイズタイム指数へ
202502010701,上昇度,2タヤス5コンフ6ワイズ調子偏差値へ
202502010702,能力,3バース4エンジ12ミッキタイム指数へ
202502010702,上昇度,4エンジ7ダブル12ミッキ調子偏差値へ
202502010703,能力,6スイー9マカナ11ラウニタイム指数へ
202502010703,上昇度,8デルマ11ラウニ12ビップ調子偏差値へ
202502010704,能力,1スティ2マイネ5スペシタイム指数へ
202502010704,上昇度,1スティ7スイッ9シュエ調子偏差値へ
202502010706,能力,5ダイヤ8メイシ10ザハンタイム指数へ
202502010706,上昇度,1ジーテ8メイシ9ナリノ調子偏差値へ
202502010707,能力,4シェア6ペリプ8ビッグタイム指数へ
202502010707,上昇度,1カーミ3コーラ5ヤコブ調子偏差値へ
202502010708,能力,5テリオ7ルクス8ジャグタイム指数へ
202502010708,上昇度,5テリオ6エイシ7ルクス調子偏差値へ
202502010709,能力,3ウォー4ネイサ6シホリタイム指数へ
202502010709,上昇度,3ウォー4ネイサ5シンゼ調子偏差値へ
202502010710,能力,1マンダ4サムシ13パフタイム指数へ
202502010710,上昇度,3グレイ9スピー14ドバイ調子偏差値へ
202502010711,能力,4エマヌ7ハピネ12レオテタイム指数へ
202502010711,上昇度,6スピー9ソルト11ゴール調子偏差値へ
202502010712,能力,4ケープ8ローマ11ランスタイム指数へ
202502010712,上昇度,2マジカ5オカメ10ペイシ調子偏差値へ
202502010801,能力,2クワイ4スノー5タガノタイム指数へ
202502010801,上昇度,7スミッ9ヒッグ10エター調子偏差値へ
202502010802,能力,4サツキ7パール10ハイエタイム指数へ
202502010802,上昇度,2マニー3モウフ4サツキ調子偏差値へ
202502010803,能力,6ナリタ9ブレイ11ベイビタイム指数へ
202502010803,上昇度,1ビービ3ニホン9ブレイ調子偏差値へ
202502010804,能力,1ヒット10ガジュ12ララバタイム指数へ
202502010804,上昇度,6ユナホ12ララバ13ダディ調子偏差値へ
202502010806,能力,2ラマヌ4ミクニ6ハクサタイム指数へ
202502010806,上昇度,5アスク6ハクサ8ターミ調子偏差値へ
202502010807,能力,1モンシ3グラン9スイッタイム指数へ
202502010807,上昇度,6スノー8エコロ10テイオ調子偏差値へ
202502010808,能力,3ブリス7トモジ9レッドタイム指数へ
202502010808,上昇度,1フリッ4ニシノ9レッド調子偏差値へ
202502010809,能力,1ラパン3ゴキゲ5シアタタイム指数へ
202502010809,上昇度,7ルージ8オルフ9リリー調子偏差値へ
202502010810,能力,2ハイラ7キャリ9シテフタイム指数へ
202502010810,上昇度,2ハイラ6チュウ10バレン調子偏差値へ
202502010811,能力,2ダンテ4テーオ5ジャスタイム指数へ
202502010811,上昇度,2ダンテ4テーオ5ジャス調子偏差値へ
202502010812,能力,4ムチャ7ペルフ9アジュタイム指数へ
202502010812,上昇度,4ムチャ5ヒメカ9アジュ調子偏差値へ
202502010901,能力,3セゾン12テーオ13リリータイム指数へ
202502010901,上昇度,3セゾン7ハーフ11ワンダ調子偏差値へ
202502010902,能力,6レイア11コッコ12ショウタイム指数へ
202502010902,上昇度,6レイア8サヨノ11コッコ調子偏差値へ
202502010903,能力,3パーフ4コンド9セリオタイム指数へ
202502010903,上昇度,2ウイン5ウィッ12レディ調子偏差値へ
202502010904,能力,1ララエ4エポカ7ヒサエタイム指数へ
202502010904,上昇度,8サーフ9トーセ10アイビ調子偏差値へ
202502010906,能力,6ドラギ11ヤマニ14ブライタイム指数へ
202502010906,上昇度,2レッド10ジャッ14ブライ調子偏差値へ
202502010907,能力,2レーヴ7タイヨ8アステタイム指数へ
202502010907,上昇度,1シンボ7タイヨ10コムル調子偏差値へ
202502010908,能力,3アーク9リアン10ファイタイム指数へ
202502010908,上昇度,6シーリ8コンテ9リアン調子偏差値へ
202502010909,能力,2サンウ4ウイン11ネイサタイム指数へ
202502010909,上昇度,6マイバ7タルタ9ストラ調子偏差値へ
202502010910,能力,4ルージ6タイキ10イグニタイム指数へ
202502010910,上昇度,1アスク3エヴァ4ルージ調子偏差値へ
202502010911,能力,5エープ9ラファ11チルカタイム指数へ
202502010911,上昇度,6エラト10パレハ12テーオ調子偏差値へ
202502010912,能力,5キャン9ボルセ11ナンヨタイム指数へ
202502010912,上昇度,3サンピ4アスゴ9ボルセ調子偏差値へ
202503010101,能力,9ノボリ11スズノ12ビービタイム指数へ
202503010101,上昇度,4キャバ7カンプ10コパノ調子偏差値へ
202503010102,能力,2ハリウ13メイリ14カーテタイム指数へ
202503010102,上昇度,4タイニ10ソニッ14カーテ調子偏差値へ
202503010103,能力,1サトノ7シンヒ10ウインタイム指数へ
202503010103,上昇度,1サトノ9チャッ14ルージ調子偏差値へ
202503010104,能力,4ローレ9サラサ14アイフタイム指数へ
202503010104,上昇度,2トーア6ライヴ13マダム調子偏差値へ
202503010105,能力,13サトノ15ヘヴン16サンカタイム指数へ
202503010105,上昇度,3ヴォル5エリセ9ディク調子偏差値へ
202503010106,能力,2アイル14タマカ16スマータイム指数へ
202503010106,上昇度,4カラン7ニシノ8サマー調子偏差値へ
202503010107,能力,4オーケ6ロフテ7アステタイム指数へ
202503010107,上昇度,1イエロ10ジャン14ゴヴェ調子偏差値へ
202503010108,能力,3ヴァイ7カエル16レジェタイム指数へ
202503010108,上昇度,4オール9ヤマニ14ウイン調子偏差値へ
202503010109,能力,1バレル5ソルト9クラシタイム指数へ
202503010109,上昇度,2ダノン7フォー12ゼアズ調子偏差値へ
202503010110,能力,8ジョヴ11ストリ12ワークタイム指数へ
202503010110,上昇度,10ホーク15ズバッ16アマル調子偏差値へ
202503010111,能力,3ダンテ12ショウ13ドゥラタイム指数へ
202503010111,上昇度,9マリア12ショウ15ロコポ調子偏差値へ
202503010112,能力,1ビッグ3テンプ14デアデタイム指数へ
202503010112,上昇度,5テキー11ハッピ13ハウフ調子偏差値へ
202503010201,能力,4メイシ6ミサビ13アップタイム指数へ
202503010201,上昇度,4メイシ6ミサビ9ナムラ調子偏差値へ
202503010202,能力,4ノーブ7パリコ14ユーテタイム指数へ
202503010202,上昇度,1ルブリ5アタリ9アッケ調子偏差値へ
202503010203,能力,7キタノ8オール12シャイタイム指数へ
202503010203,上昇度,1デアル11カサビ15トゥル調子偏差値へ
202503010204,能力,2モズシ3ブルー13ココデタイム指数へ
202503010204,上昇度,3ブルー6オドラ14レジリ調子偏差値へ
202503010205,能力,10メイシ13マイネ15スイータイム指数へ
202503010205,上昇度,1レイヤ8リドル10メイシ調子偏差値へ
202503010206,能力,2ピース6ソルレ13ソングタイム指数へ
202503010206,上昇度,5スプリ7ミニマ8イリス調子偏差値へ
202503010207,能力,1パスト4ミント5バガンタイム指数へ
202503010207,上昇度,5バガン7シルバ14ルージ調子偏差値へ
202503010208,能力,7ミッキ12プレア16ヨドノタイム指数へ
202503010208,上昇度,3グッド12プレア15エコロ調子偏差値へ
202503010209,能力,1エイム3ヴァン6ラッジタイム指数へ
202503010209,上昇度,1エイム2タガノ6ラッジ調子偏差値へ
202503010210,能力,4シャカ9シーク15ミユキタイム指数へ
202503010210,上昇度,2オーロ5クリダ16スマー調子偏差値へ
202503010211,能力,11ケイア14バラジ15グランタイム指数へ
202503010211,上昇度,2ダンテ5シリウ8ケイア調子偏差値へ
202503010212,能力,2ワンダ7オリエ14ゴンドタイム指数へ
202503010212,上昇度,6タカサ9テイエ14ゴンド調子偏差値へ
202503010301,能力,10ミトノ12スマー15パッシタイム指数へ
202503010301,上昇度,1ハクサ9マサハ12スマー調子偏差値へ
202503010302,能力,4メイシ6ルアス7デボラタイム指数へ
202503010302,上昇度,2ウォー8ヨシノ9ハイヌ調子偏差値へ
202503010303,能力,2コスモ10ドラギ12マイネタイム指数へ
202503010303,上昇度,1ベルラ5マシェ12マイネ調子偏差値へ
202503010304,能力,4ハナウ7ピラニ10ルージタイム指数へ
202503010304,上昇度,4ハナウ8ナムラ14ザハン調子偏差値へ
202503010305,能力,10サミダ14マイネ16チェンタイム指数へ
202503010305,上昇度,4メルヘ5オビド6ウイン調子偏差値へ
202503010306,能力,1キタノ4ヒロノ15マイネタイム指数へ
202503010306,上昇度,8ダニエ11コリエ13モーリ調子偏差値へ
202503010307,能力,8コンテ11エスジ15ノーブタイム指数へ
202503010307,上昇度,4ケープ6チャコ8コンテ調子偏差値へ
202503010308,能力,1イナフ3アオカ5ミュータイム指数へ
202503010308,上昇度,1イナフ8ホウオ12コウユ調子偏差値へ
202503010309,能力,3デルア6ジェッ7ノラリタイム指数へ
202503010309,上昇度,2ピリカ7ノラリ8サトノ調子偏差値へ
202503010310,能力,4オリー5トリオ11スズカタイム指数へ
202503010310,上昇度,5トリオ13スナー16ウイン調子偏差値へ
202503010311,能力,1メイシ10クーア15プレイタイム指数へ
202503010311,上昇度,5サヴァ8コパノ14フォー調子偏差値へ
202503010312,能力,2ルージ4エクセ15カフェタイム指数へ
202503010312,上昇度,2ルージ5ペルフ14コスモ調子偏差値へ
202503010401,能力,1レイア4デルタ16ベルトタイム指数へ
202503010401,上昇度,4デルタ5アイド16ベルト調子偏差値へ
202503010402,能力,1タマモ4カルデ5ミセスタイム指数へ
202503010402,上昇度,1タマモ7オーケ15サンル調子偏差値へ
202503010403,能力,1ラース9アンダ10ブラッタイム指数へ
202503010403,上昇度,8ロール9アンダ12バース調子偏差値へ
202503010404,能力,6イサゴ15ヨヒー16ヴァイタイム指数へ
202503010404,上昇度,2コンサ4タヤス14ミッド調子偏差値へ
202503010405,能力,7コスモ13バーケ15コンスタイム指数へ
202503010405,上昇度,3テンダ4ピジョ14レイデ調子偏差値へ
202503010406,能力,1ナルサ7チュラ15ブルータイム指数へ
202503010406,上昇度,7チュラ8オブシ14レアル調子偏差値へ
202503010407,能力,2アウロ3レイク8アラタタイム指数へ
202503010407,上昇度,9ジャス13ナムラ14マイモ調子偏差値へ
202503010408,能力,2ヤマニ4ザロッ15コスモタイム指数へ
202503010408,上昇度,3ブルー8ワンダ13クアト調子偏差値へ
202503010409,能力,1ソング2ライク4ロードタイム指数へ
202503010409,上昇度,1ソング4ロード9クリノ調子偏差値へ
202503010410,能力,3エコロ7ハイラ11ローザタイム指数へ
202503010410,上昇度,6パープ11ローザ14ヤマニ調子偏差値へ
202503010411,能力,3ジュー6アリス11シンリタイム指数へ
202503010411,上昇度,4フィー15アスコ16ペイシ調子偏差値へ
202503010412,能力,2レイワ5リーゼ14アメリタイム指数へ
202503010412,上昇度,6ダオラ13ブラッ14アメリ調子偏差値へ
202503010501,能力,1ラヴス4マンノ8リックタイム指数へ
202503010501,上昇度,4マンノ12キミオ14ディザ調子偏差値へ
202503010502,能力,2サヨノ7アイフ12アスコタイム指数へ
202503010502,上昇度,11ニシノ12アスコ14シンフ調子偏差値へ
202503010503,能力,1マカナ7フィエ16オールタイム指数へ
202503010503,上昇度,12ジュラ13メテオ15ストレ調子偏差値へ
202503010504,能力,5サンラ9ピース12カウンタイム指数へ
202503010504,上昇度,3メイシ5サンラ10パッシ調子偏差値へ
202503010505,能力,1シンヒ3リケア15サクラタイム指数へ
202503010505,上昇度,1シンヒ10ドルチ11コスモ調子偏差値へ
202503010506,能力,2オキョ10ソラノ13ブラザタイム指数へ
202503010506,上昇度,8メイシ12ヘイケ13ブラザ調子偏差値へ
202503010507,能力,5マイネ12ビアフ13アンタタイム指数へ
202503010507,上昇度,2ドラン3サンラ5マイネ調子偏差値へ
202503010508,能力,1ローズ7ニホン12ゴッドタイム指数へ
202503010508,上昇度,7ニホン11アルヘ15サザン調子偏差値へ
202503010509,能力,3セディ15ウイン16カルプタイム指数へ
202503010509,上昇度,4アーサ14ライン16カルプ調子偏差値へ
202503010510,能力,5サング8ミラキ11カリータイム指数へ
202503010510,上昇度,8ミラキ10フリュ12コスモ調子偏差値へ
202503010511,能力,1グラン4ワンダ7トールタイム指数へ
202503010511,上昇度,3アステ4ワンダ7トール調子偏差値へ
202503010512,能力,4オーケ7ウイン10マッスタイム指数へ
202503010512,上昇度,2ブリッ7ウイン9ジーテ調子偏差値へ
202503010601,能力,1フレー9ジョイ15フェデタイム指数へ
202503010601,上昇度,4カツノ14キャラ15フェデ調子偏差値へ
202503010602,能力,6ユーテ11リケア13ブラッタイム指数へ
202503010602,上昇度,2レイリ8クリノ10キャン調子偏差値へ
202503010603,能力,6ヒサエ10タイセ13バーンタイム指数へ
