umaban,train_type,train_course_type,train_baba,train_mark,train_amount,train_change,train_comment,comment_year,comment_date,train_eval,train_course,race_id
7,0,5,2,0,0,0,100000100001354  56B3,   ,   , ,  ,202304030810
8,0,5,2,0,0,0,101010000001470  68B2,   ,   , ,  ,202304030810
9,0,4,3,0,1,0,100000000002354  55B3,   ,   , ,  ,202304030810
10,0,8,2,0,0,0,100000000001455  54B3,   ,   , ,  ,202304030810
11,0,5,1,0,1,0,000000000002463  55B3,   ,   , ,  ,202304030810
12,0,8,2,0,0,0,100000000001436  41C3,   ,   , ,  ,202304030810
13,0,6,1,0,1,0,000000100002336  55B4,   ,   , ,  ,202304030810
14,0,8,1,0,1,0,000000000002474  66B3,   ,   , ,  ,202304030810
15,0,5,2,0,0,0,001000000011338  48B3,   ,   , ,  ,202304030810
1,0,8,2,0,0,0,001000000001470  53B3,   ,   , ,  ,202304030811
2,0,5,2,0,0,0,100000100001355  59B3,   ,   , ,  ,202304030811
3,0,5,2,0,0,0,100000000001349  62B4,   ,   , ,  ,202304030811
4,0,5,1,0,1,0,000000000002456  50B4,   ,   , ,  ,202304030811
5,0,5,3,0,1,0,100000000001461  57B2,   ,   , ,  ,202304030811
6,0,5,1,0,1,0,100000000002364  58B3,   ,   , ,  ,202304030811
7,0,9,2,0,0,0,100000000001454  54D2,   ,   , ,  ,202304030811
8,0,5,2,0,0,0,100000000001460  60B4,   ,   , ,  ,202304030811
9,0,5,3,0,1,0,100000100002345  56A3,   ,   , ,  ,202304030811
10,0,6,2,0,0,0,101000000001464  54B3,   ,   , ,  ,202304030811
11,0,6,2,0,0,0,100000000001352  54B4,   ,   , ,  ,202304030811
12,1,0,0,0,0,0,0000000000000    47B3,   ,   , ,  ,202304030811
13,0,8,3,0,1,0,100000000002350  57B3,   ,   , ,  ,202304030811
14,0,5,1,0,1,0,000000000002461  61B3,   ,   , ,  ,202304030811
1,0,5,2,0,0,0,100000000012431  40B4,   ,   , ,  ,202304030812
2,0,8,2,0,0,0,100000000012349  50B3,   ,   , ,  ,202304030812
3,0,8,2,0,0,0,100000000001332  37B3,   ,   , ,  ,202304030812
4,0,5,2,0,0,0,101000100002360  56B3,   ,   , ,  ,202304030812
5,0,6,2,0,0,0,000000000011330  45B4,   ,   , ,  ,202304030812
6,0,6,2,0,0,0,100000000001344  55B3,   ,   , ,  ,202304030812
7,0,9,2,0,0,0,000000000012335  30C3,   ,   , ,  ,202304030812
8,0,8,2,0,0,0,100000000001354  34C4,   ,   , ,  ,202304030812
9,0,6,2,0,0,0,001000000001144  54B3,   ,   , ,  ,202304030812
10,0,6,2,0,0,0,000000000011320  39B4,   ,   , ,  ,202304030812
11,1,0,0,0,0,0,0000000000000    15B3,   ,   , ,  ,202304030812
12,0,9,2,0,0,0,100000000001254  52C2,   ,   , ,  ,202304030812
13,1,0,0,0,0,0,0000000000000    28B3,   ,   , ,  ,202304030812
14,0,6,2,0,0,0,100000000001328  53B4,   ,   , ,  ,202304030812
15,0,5,2,0,0,0,101000000001354  45B3,   ,   , ,  ,202304030812
16,0,9,2,0,0,0,100000000011352  37C4,   ,   , ,  ,202304030812
17,0,8,2,0,0,0,100000000001350  43B3,   ,   , ,  ,202304030812
1,0,5,2,0,0,0,001000000001346  46B2,   ,   , ,  ,202310030801
2,0,5,3,0,1,0,100000100001451  48B4,   ,   , ,  ,202310030801
3,0,6,5,0,0,0,100000001002159  65C4,   ,   , ,  ,202310030801
4,0,6,2,0,0,0,001000000002438  49B3,   ,   , ,  ,202310030801
5,0,5,5,0,1,0,000000001002434  42B3,   ,   , ,  ,202310030801
6,0,8,5,0,1,0,100000101001353  55B3,   ,   , ,  ,202310030801
7,0,5,3,0,1,0,100000000001358  61B3,   ,   , ,  ,202310030801
8,0,8,1,0,1,0,100000000002345  55B4,   ,   , ,  ,202310030801
9,0,6,2,0,0,0,000000000012432  41B3,   ,   , ,  ,202310030801
10,0,6,2,0,0,0,001000000002444  48B3,   ,   , ,  ,202310030801
11,0,6,5,0,0,0,100000001002338  56B2,   ,   , ,  ,202310030801
1,0,6,3,0,1,0,100000000002444  44B3,   ,   , ,  ,202310030802
2,0,5,1,0,1,0,000000000002453  53B3,   ,   , ,  ,202310030802
3,0,5,1,0,1,0,100000000002340  43B3,   ,   , ,  ,202310030802
4,0,2,3,0,1,0,100000000002331  43B4,   ,   , ,  ,202310030802
5,0,2,1,0,1,0,100000000002462  62A1,   ,   , ,  ,202310030802
6,0,5,1,0,1,0,000000000002253  52B3,   ,   , ,  ,202310030802
7,1,0,0,0,0,0,0000000000000    46B3,   ,   , ,  ,202310030802
8,0,5,3,0,1,0,100000000001360  65B3,   ,   , ,  ,202310030802
9,0,5,3,0,1,0,001000000002444  44B3,   ,   , ,  ,202310030802
10,0,6,2,0,0,0,001000000001345  45B2,   ,   , ,  ,202310030802
11,0,7,1,0,1,0,000000000002360  62B3,   ,   , ,  ,202310030802
12,0,7,1,0,1,0,000000000002443  43B3,   ,   , ,  ,202310030802
13,0,5,1,0,1,0,000000000002342  56B3,   ,   , ,  ,202310030802
14,0,3,3,0,1,0,100000000002460  60B2,   ,   , ,  ,202310030802
1,0,5,1,0,1,0,000000000002335  41B3,   ,   , ,  ,202310030803
2,0,9,2,0,0,0,000000000011439  34C4,   ,   , ,  ,202310030803
3,0,6,2,0,0,0,100000000002321  44B4,   ,   , ,  ,202310030803
4,0,4,2,0,0,0,001000000002353  53A1,   ,   , ,  ,202310030803
5,0,9,1,0,1,0,000000000002453  50B3,   ,   , ,  ,202310030803
6,0,4,3,0,1,0,100000000002443  49B4,   ,   , ,  ,202310030803
7,0,5,1,0,1,0,000000000002455  54B3,   ,   , ,  ,202310030803
8,0,9,1,0,1,0,000000000002341  53B4,   ,   , ,  ,202310030803
9,0,8,3,0,1,0,100000000002444  41B3,   ,   , ,  ,202310030803
10,0,6,3,0,1,0,100000000011342  44B2,   ,   , ,  ,202310030803
11,0,6,1,0,1,0,000000000002429  42C4,   ,   , ,  ,202310030803
12,0,6,2,0,0,0,001000000002461  61B2,   ,   , ,  ,202310030803
13,0,5,1,0,1,0,100000000002452  53B3,   ,   , ,  ,202310030803
14,0,6,1,0,1,0,000000000002347  47B3,   ,   , ,  ,202310030803
15,0,6,2,0,0,0,001000000001334  45B4,   ,   , ,  ,202310030803
16,1,0,0,0,0,0,0000000000000    40B3,   ,   , ,  ,202310030803
1,1,0,0,0,0,0,0000000000000    51B3,   ,   , ,  ,202310030804
2,0,6,2,0,0,0,001000000002362  62B3,   ,   , ,  ,202310030804
3,0,8,1,0,1,0,000000000002463  52B3,   ,   , ,  ,202310030804
4,1,0,0,0,0,0,0000000000000    49B3,   ,   , ,  ,202310030804
5,1,0,0,0,0,0,0000000000000    40B3,   ,   , ,  ,202310030804
6,1,1,0,0,0,0,0000000000000    48D3,   ,   , ,  ,202310030804
7,0,8,1,0,1,0,100000000002462  55B2,   ,   , ,  ,202310030804
8,0,8,1,0,1,0,000000000002435  40B3,   ,   , ,  ,202310030804
9,0,7,2,0,0,0,100000000001445  54B4,   ,   , ,  ,202310030804
10,1,0,0,0,0,0,0000000000000    56B3,   ,   , ,  ,202310030804
11,1,0,0,0,0,0,0000000000000    55B3,   ,   , ,  ,202310030804
12,0,9,2,0,0,0,100000000001356  57C3,   ,   , ,  ,202310030804
13,1,0,0,0,0,0,0000000000000    52B3,   ,   , ,  ,202310030804
14,0,5,3,0,1,0,100000000002453  59B4,   ,   , ,  ,202310030804
15,0,2,1,0,1,0,000000000002362  59A3,   ,   , ,  ,202310030804
16,0,8,3,0,1,0,100000000002442  39B4,   ,   , ,  ,202310030804
17,0,5,1,0,1,0,000000000002449  47B3,   ,   , ,  ,202310030804
18,0,7,2,0,0,0,000000000011467  59B3,   ,   , ,  ,202310030804
1,0,5,3,0,1,0,101000000002447  61A3,   ,   , ,  ,202310030805
2,0,5,1,0,1,0,000000000002449  52B3,   ,   , ,  ,202310030805
3,0,9,3,0,1,0,100010000001470  51B3,   ,   , ,  ,202310030805
4,0,9,1,0,1,0,000000000002450  30C3,   ,   , ,  ,202310030805
5,0,5,2,0,1,0,100000000002349  50B3,   ,   , ,  ,202310030805
6,0,5,1,0,1,0,100000000002452  51B3,   ,   , ,  ,202310030805
7,0,8,3,0,1,0,100000000002452  36B3,   ,   , ,  ,202310030805
8,0,3,3,0,1,0,100000000001359  55A3,   ,   , ,  ,202310030805
9,0,2,3,0,1,0,100000000002327  47A3,   ,   , ,  ,202310030805
10,0,5,3,0,1,0,100000000002439  38A3,   ,   , ,  ,202310030805
11,0,5,1,0,1,0,100000000002441  45A3,   ,   , ,  ,202310030805
12,0,8,3,0,1,0,100000000002336  34B3,   ,   , ,  ,202310030805
13,0,5,1,0,1,0,100000000002438  50B3,   ,   , ,  ,202310030805
14,0,4,3,0,1,0,101000000002345  48A3,   ,   , ,  ,202310030805
15,0,5,3,0,1,0,100000000002446  49A3,   ,   , ,  ,202310030805
16,0,5,1,0,1,0,000000000002445  46B3,   ,   , ,  ,202310030805
1,1,0,0,0,0,0,0000000000000    54B3,   ,   , ,  ,202310030806
2,0,8,2,0,0,0,100000000001434  42B4,   ,   , ,  ,202310030806
3,0,8,2,0,0,0,100000000001356  52B3,   ,   , ,  ,202310030806
4,1,0,0,0,0,0,0000000000000    49B3,   ,   , ,  ,202310030806
5,1,0,0,0,0,0,0000000000000    46B3,   ,   , ,  ,202310030806
6,1,0,0,0,0,0,0000000000000    52B3,   ,   , ,  ,202310030806
7,0,5,1,0,1,0,000000100002461  61B2,   ,   , ,  ,202310030806
8,0,7,2,0,0,0,100000000001330  38A3,   ,   , ,  ,202310030806
9,1,0,0,0,0,0,0000000000000    59B3,   ,   , ,  ,202310030806
10,0,5,1,0,1,0,000000000002335  51B3,   ,   , ,  ,202310030806
11,1,0,0,0,0,0,0000000000000    29B3,   ,   , ,  ,202310030806
12,1,0,0,0,0,0,0000000000000    56B3,   ,   , ,  ,202310030806
13,0,5,1,0,1,0,000000000002359  57B3,   ,   , ,  ,202310030806
14,0,5,1,0,1,0,000000000002433  43B3,   ,   , ,  ,202310030806
15,0,6,2,0,0,0,001000000002431  41B3,   ,   , ,  ,202310030806
16,0,2,1,0,1,0,000000000002145  45A3,   ,   , ,  ,202310030806
1,0,6,1,0,1,0,100000000002427  48B4,   ,   , ,  ,202310030807
2,0,9,1,0,1,0,000000000002466  66C2,   ,   , ,  ,202310030807
3,0,9,1,0,1,0,000000000002461  52B3,   ,   , ,  ,202310030807
4,0,8,1,0,1,0,000000000002470  50C4,   ,   , ,  ,202310030807
5,0,8,1,0,1,0,000000000002462  57B3,   ,   , ,  ,202310030807
6,1,0,0,0,0,0,0000000000000    54B3,   ,   , ,  ,202310030807
7,0,5,1,0,1,0,000000100002344  51B3,   ,   , ,  ,202310030807
8,1,0,0,0,0,0,0000000000000    46B3,   ,   , ,  ,202310030807
9,1,0,0,0,0,0,0000000000000    67B3,   ,   , ,  ,202310030807
10,0,6,1,0,1,0,000000000002134  43B3,   ,   , ,  ,202310030807
11,0,6,1,0,1,0,000000000002446  49B3,   ,   , ,  ,202310030807
12,0,5,1,0,1,0,000000000002359  57B4,   ,   , ,  ,202310030807
13,0,6,2,0,0,0,001000000002345  45B2,   ,   , ,  ,202310030807
14,0,6,2,0,0,0,00100000000233   36B4,   ,   , ,  ,202310030807
15,0,5,1,0,1,0,100000000002358  52B3,   ,   , ,  ,202310030807
16,0,9,1,0,1,0,100000000002162  53B3,   ,   , ,  ,202310030807
17,0,2,1,0,1,0,000000000002345  68A2,   ,   , ,  ,202310030807
18,1,0,0,0,0,0,0000000000000    50B3,   ,   , ,  ,202310030807
1,0,2,3,0,1,0,101000000001356  61A3,   ,   , ,  ,202310030808
2,0,6,3,0,1,0,100000000002440  48B4,   ,   , ,  ,202310030808
3,0,5,1,0,1,0,000000000002343  55B3,   ,   , ,  ,202310030808
4,0,6,1,0,1,0,000000000002457  57B3,   ,   , ,  ,202310030808
5,0,9,3,0,1,0,100000000002467  54B3,   ,   , ,  ,202310030808
6,0,5,3,0,1,0,100000000002332  40B3,   ,   , ,  ,202310030808
7,1,0,0,0,0,0,0000000000000    46B3,   ,   , ,  ,202310030808
8,0,2,3,0,1,0,100000000002465  65A2,   ,   , ,  ,202310030808
9,0,5,3,0,1,0,101000000001441  52B2,   ,   , ,  ,202310030808
10,0,5,3,0,1,0,100000100002352  53B3,   ,   , ,  ,202310030808
11,0,5,3,0,1,0,100000000001464  56B3,   ,   , ,  ,202310030808
12,0,6,1,0,1,0,000000000002453  53B3,   ,   , ,  ,202310030808
13,0,3,1,0,1,0,100000000002447  47B3,   ,   , ,  ,202310030808
1,0,2,1,0,1,0,000000000002334  48A4,   ,   , ,  ,202310030809
2,0,6,1,0,1,0,000000000002444  51B3,   ,   , ,  ,202310030809
3,0,8,1,0,1,0,000000000002356  65B4,   ,   , ,  ,202310030809
4,0,8,3,0,1,0,100000000002365  59B4,   ,   , ,  ,202310030809
5,0,5,1,0,1,0,000000000002451  51B3,   ,   , ,  ,202310030809
6,0,8,1,0,1,0,100000000002452  63B3,   ,   , ,  ,202310030809
7,0,4,1,0,1,0,000000000002161  64A3,   ,   , ,  ,202310030809
8,0,5,2,0,1,0,100010000001356  54B4,   ,   , ,  ,202310030809
9,1,1,0,0,0,0,0000000000000    45D3,   ,   , ,  ,202310030809
10,0,5,1,0,1,0,000000000002467  62B3,   ,   , ,  ,202310030809
11,0,6,2,0,0,0,001000000001450  55B3,   ,   , ,  ,202310030809
12,0,6,1,0,1,0,000000000002422  41B4,   ,   , ,  ,202310030809
13,0,5,2,0,0,0,001000000002360  60B3,   ,   , ,  ,202310030809
14,0,9,3,0,1,0,100000100002328  53D4,   ,   , ,  ,202310030809
15,0,8,2,0,0,0,100000000002464  54B2,   ,   , ,  ,202310030809
16,0,6,1,0,1,0,000000000002422  41B4,   ,   , ,  ,202310030809
17,0,6,3,0,1,0,100000000001353  54B3,   ,   , ,  ,202310030809
1,0,2,1,0,1,0,000000000002153  53A3,   ,   , ,  ,202310030810
2,0,9,2,0,1,0,100000000001349  45B3,   ,   , ,  ,202310030810
3,0,8,2,0,0,0,101000000001475  63B3,   ,   , ,  ,202310030810
4,0,9,3,0,1,0,100000000002337  46B3,   ,   , ,  ,202310030810
5,0,6,2,0,0,0,001000000002361  68B3,   ,   , ,  ,202310030810
6,0,5,2,0,0,0,101000000001345  49B3,   ,   , ,  ,202310030810
7,0,6,2,0,0,0,001000000001156  56B3,   ,   , ,  ,202310030810
8,0,5,1,0,1,0,000000000002355  59B2,   ,   , ,  ,202310030810
9,0,6,3,0,1,0,100000000001346  49B3,   ,   , ,  ,202310030810
10,0,6,1,0,1,0,000000000002337  50B4,   ,   , ,  ,202310030810
11,0,5,1,0,1,0,000000000002466  66B2,   ,   , ,  ,202310030810
12,0,6,1,0,1,0,000000000002345  50B3,   ,   , ,  ,202310030810
13,0,5,2,0,0,0,100000000001446  56B3,   ,   , ,  ,202310030810
14,0,6,1,0,1,0,000000000002443  53B3,   ,   , ,  ,202310030810
15,0,5,3,0,1,0,100000000002340  56B3,   ,   , ,  ,202310030810
1,1,0,0,0,0,0,0000000000000    44B3,   ,   , ,  ,202310030811
2,0,5,1,0,1,0,000000000002455  58B3,   ,   , ,  ,202310030811
3,0,5,1,0,1,0,000000000002455  55A3,   ,   , ,  ,202310030811
4,0,5,3,0,1,0,100000000001341  48B3,   ,   , ,  ,202310030811
5,0,5,3,0,1,0,100000000002454  52B3,   ,   , ,  ,202310030811
6,0,6,1,0,1,0,000000000002456  56B3,   ,   , ,  ,202310030811
7,0,8,2,0,0,0,100000000001454  57B3,   ,   , ,  ,202310030811
8,0,5,1,0,1,0,100000000002469  58B3,   ,   , ,  ,202310030811
9,0,5,3,0,1,0,101000000002338  55B3,   ,   , ,  ,202310030811
10,0,5,1,0,1,0,000000000002468  62B2,   ,   , ,  ,202310030811
1,0,5,1,0,1,0,000000000002458  54B3,   ,   , ,  ,202310030812
2,0,6,1,0,1,0,000000100002449  52B3,   ,   , ,  ,202310030812
3,0,6,2,0,0,0,001000000002414  46B3,   ,   , ,  ,202310030812
4,0,8,1,0,1,0,100000000002453  41B4,   ,   , ,  ,202310030812
5,1,0,0,0,0,0,0000000000000    42B3,   ,   , ,  ,202310030812
6,1,0,0,0,0,0,0000000000000    51B3,   ,   , ,  ,202310030812
7,0,5,1,0,1,0,000000100002444  48A3,   ,   , ,  ,202310030812
8,0,5,3,0,1,0,100000000002343  52B3,   ,   , ,  ,202310030812
9,0,2,3,0,1,0,100000000002149  52A3,   ,   , ,  ,202310030812
10,0,2,1,0,1,0,000000000002449  52B3,   ,   , ,  ,202310030812
11,0,8,3,0,1,0,100000000001457  50B4,   ,   , ,  ,202310030812
12,0,3,1,0,1,0,100000000002446  52B3,   ,   , ,  ,202310030812
1,0,6,2,0,0,0,100000000001435  46B4,   ,   , ,  ,202306040101
2,0,9,2,0,0,0,100000000001341  57B3,   ,   , ,  ,202306040101
3,0,9,2,0,0,0,100000000001346  47C3,   ,   , ,  ,202306040101
4,0,6,2,0,0,0,100000000001244  51B3,   ,   , ,  ,202306040101
5,0,9,2,0,0,0,100000000001363  60C2,   ,   , ,  ,202306040101
6,0,6,2,0,0,0,100000000001337  43B3,   ,   , ,  ,202306040101
7,0,2,2,0,0,0,100000000001348  58A3,   ,   , ,  ,202306040101
8,0,5,5,0,1,0,100000001001449  56B3,   ,   , ,  ,202306040101
9,0,8,2,0,0,0,100000000001333  36B3,   ,   , ,  ,202306040101
10,0,5,2,0,0,0,100000000001341  51B3,   ,   , ,  ,202306040101
11,0,3,2,0,0,0,100000000011137  37B2,   ,   , ,  ,202306040101
12,0,5,2,0,0,0,100000000011345  50B3,   ,   , ,  ,202306040101
1,1,1,0,0,0,0,0000000000000    21D3,   ,   , ,  ,202306040102
2,0,7,2,0,0,0,100000000001350  47B3,   ,   , ,  ,202306040102
3,0,9,2,0,0,0,100000000001350  42B2,   ,   , ,  ,202306040102
4,0,6,2,0,0,0,00001010000210   30B4,   ,   , ,  ,202306040102
5,0,6,2,0,0,0,100000100001355  59B3,   ,   , ,  ,202306040102
6,0,6,2,0,0,0,100000000001344  44B3,   ,   , ,  ,202306040102
7,0,8,2,0,0,0,100000000001242  42B4,   ,   , ,  ,202306040102
8,0,5,2,0,0,0,100000000001340  40B3,   ,   , ,  ,202306040102
9,0,5,2,0,0,0,100000000001348  51B3,   ,   , ,  ,202306040102
10,0,6,2,0,0,0,100000000012454  50C4,   ,   , ,  ,202306040102
11,0,2,2,0,0,0,100000000001333  66B1,   ,   , ,  ,202306040102
12,0,9,2,0,0,0,100000000001346  47C3,   ,   , ,  ,202306040102
1,0,5,2,0,0,0,100000000001357  54B2,   ,   , ,  ,202306040103
2,0,5,2,0,0,0,100000000011445  52B3,   ,   , ,  ,202306040103
3,0,3,2,0,0,0,001000000001354  54B3,   ,   , ,  ,202306040103
4,0,5,2,0,0,0,100000000001350  42B3,   ,   , ,  ,202306040103
5,0,6,2,0,0,0,100000000001357  57B2,   ,   , ,  ,202306040103
6,0,8,2,0,0,0,100000000001362  52B2,   ,   , ,  ,202306040103
7,0,6,2,0,0,0,100000000001438  41B3,   ,   , ,  ,202306040103
8,0,2,2,0,0,0,100000100001346  54B3,   ,   , ,  ,202306040103
9,0,6,2,0,0,0,100000000001350  45B3,   ,   , ,  ,202306040103
10,0,6,2,0,0,0,100000000001433  34B3,   ,   , ,  ,202306040103
11,0,5,2,0,0,0,100000000001332  45B3,   ,   , ,  ,202306040103
12,0,6,2,0,0,0,100000000001329  42B3,   ,   , ,  ,202306040103
13,0,5,2,0,0,0,100000000001350  50B2,   ,   , ,  ,202306040103
14,0,2,2,0,0,0,100000000001346  51B3,   ,   , ,  ,202306040103
15,0,9,2,0,0,0,100000000001448  41B3,   ,   , ,  ,202306040103
1,0,9,2,0,0,0,100000000001349  37B3,   ,   , ,  ,202306040104
2,0,8,2,0,0,0,100000000001353  45B3,   ,   , ,  ,202306040104
3,0,5,2,0,0,0,100000100001356  54B3,   ,   , ,  ,202306040104
4,0,5,2,0,0,0,100000000001355  56A3,   ,   , ,  ,202306040104
5,0,5,3,0,1,0,100000000001454  50B3,   ,   , ,  ,202306040104
6,0,4,2,0,0,0,100000000001330  42A3,   ,   , ,  ,202306040104
7,0,8,2,0,0,0,100000000001250  40B3,   ,   , ,  ,202306040104
8,0,8,1,0,1,0,000000000002442  41B3,   ,   , ,  ,202306040104
9,0,5,1,0,1,0,101000100002144  43A3,   ,   , ,  ,202306040104
10,0,5,2,0,0,0,101010000014122  40B3,   ,   , ,  ,202306040104
11,0,4,3,0,1,0,100000100002143  37A3,   ,   , ,  ,202306040104
12,0,8,2,0,0,0,100000000011444  47B3,   ,   , ,  ,202306040104
13,0,8,2,0,0,0,100000100001351  46B3,   ,   , ,  ,202306040104
14,0,8,2,0,0,0,100000000001429  26B3,   ,   , ,  ,202306040104
15,0,5,2,0,0,0,100000100001357  51B3,   ,   , ,  ,202306040104
1,0,5,2,0,0,0,100000000001345  50A3,   ,   , ,  ,202306040105
2,0,8,2,0,0,0,100010000011442  40B3,   ,   , ,  ,202306040105
3,0,2,3,0,1,0,100000000001357  60A3,   ,   , ,  ,202306040105
4,0,5,2,0,0,0,100000000011348  51B3,   ,   , ,  ,202306040105
5,0,5,2,0,0,0,100000000001344  46B3,   ,   , ,  ,202306040105
6,0,5,2,0,0,0,100000100001448  40B3,   ,   , ,  ,202306040105
7,0,5,2,0,0,0,100010000011340  44A3,   ,   , ,  ,202306040105
8,0,5,2,0,0,0,100000000001346  49A3,   ,   , ,  ,202306040105
9,0,9,2,0,0,0,100000000001354  49B3,   ,   , ,  ,202306040105
10,0,5,2,0,0,0,100000000001353  48B3,   ,   , ,  ,202306040105
1,0,5,2,0,0,0,100000000001357  58B3,   ,   , ,  ,202306040106
2,0,5,2,0,0,0,100000000001344  48B3,   ,   , ,  ,202306040106
3,0,9,2,0,0,0,100000000001354  46B4,   ,   , ,  ,202306040106
4,0,6,2,0,0,0,101000000001455  58B3,   ,   , ,  ,202306040106
5,0,5,2,0,0,0,100000000001358  53B3,   ,   , ,  ,202306040106
6,0,5,2,0,0,0,000000000011347  48B3,   ,   , ,  ,202306040106
7,0,9,2,0,0,0,100000100001443  55B3,   ,   , ,  ,202306040106
8,0,5,2,0,0,0,100000000011459  54B1,   ,   , ,  ,202306040106
9,0,8,2,0,0,0,100000000012361  60B3,   ,   , ,  ,202306040106
10,0,9,2,0,0,0,100000000001366  54B3,   ,   , ,  ,202306040106
11,0,5,2,0,0,0,100000000001351  51B4,   ,   , ,  ,202306040106
12,0,9,2,0,0,0,100000000001353  37B2,   ,   , ,  ,202306040106
13,0,8,2,0,0,0,100000000011256  48B3,   ,   , ,  ,202306040106
14,0,5,2,0,0,0,100000000001363  57B4,   ,   , ,  ,202306040106
15,0,6,2,0,0,0,001000000012376  52B2,   ,   , ,  ,202306040106
16,0,8,2,0,0,0,100000000001351  51B3,   ,   , ,  ,202306040106
1,1,0,0,0,0,0,0000000000000    50B3,   ,   , ,  ,202306040107
2,0,5,2,0,0,0,100000000001351  53B3,   ,   , ,  ,202306040107
3,0,6,2,0,0,0,100000000001318  29B3,   ,   , ,  ,202306040107
4,0,6,2,0,0,0,100000000001358  60B3,   ,   , ,  ,202306040107
5,0,5,2,0,0,0,100000000001355  62B3,   ,   , ,  ,202306040107
6,0,6,2,0,0,0,10000000000148   25B4,   ,   , ,  ,202306040107
7,0,5,2,0,0,0,100000000001349  53B3,   ,   , ,  ,202306040107
8,0,8,2,0,0,0,100000000001357  54B3,   ,   , ,  ,202306040107
9,0,6,2,0,0,0,100000000001348  60B4,   ,   , ,  ,202306040107
1,0,9,2,0,0,0,001000000002129  35C3,   ,   , ,  ,202306040108
2,0,8,2,0,0,0,100000000001349  34B4,   ,   , ,  ,202306040108
3,0,5,2,0,0,0,100000000001345  61B4,   ,   , ,  ,202306040108
4,0,5,2,0,0,0,100010000001460  53B4,   ,   , ,  ,202306040108
5,0,6,2,0,0,0,100000000001356  57B3,   ,   , ,  ,202306040108
6,0,5,2,0,0,0,100000000001362  56B3,   ,   , ,  ,202306040108
7,0,6,2,0,0,0,100000000001367  61B2,   ,   , ,  ,202306040108
8,0,3,2,0,0,0,100000000001450  54B3,   ,   , ,  ,202306040108
9,0,6,1,0,1,0,000000000002353  57B3,   ,   , ,  ,202306040108
10,0,5,2,0,0,0,100000000001345  52B3,   ,   , ,  ,202306040108
1,1,0,0,0,0,0,0000000000000    47B3,   ,   , ,  ,202306040109
2,0,5,3,0,1,0,100000000002452  61B2,   ,   , ,  ,202306040109
3,0,8,2,0,0,0,100000000001360  56B3,   ,   , ,  ,202306040109
4,1,0,0,0,0,0,0000000000000    57B3,   ,   , ,  ,202306040109
5,0,6,1,0,1,0,000000000002441  49B3,   ,   , ,  ,202306040109
6,0,6,2,0,0,0,100000000001350  51B3,   ,   , ,  ,202306040109
7,0,4,2,0,0,0,100000100002448  61B4,   ,   , ,  ,202306040109
8,0,6,2,0,0,0,000000000012446  47B3,   ,   , ,  ,202306040109
1,0,5,2,0,0,0,100000000001357  55B3,   ,   , ,  ,202306040110
2,0,6,1,0,1,0,000000000002338  49B4,   ,   , ,  ,202306040110
3,1,1,0,0,0,0,0000000000000    44D3,   ,   , ,  ,202306040110
4,0,5,2,0,0,0,100000100001465  60B3,   ,   , ,  ,202306040110
5,0,6,2,0,0,0,100000000001464  64B2,   ,   , ,  ,202306040110
6,0,6,2,0,0,0,1000000000000    66B3,   ,   , ,  ,202306040110
7,0,5,1,0,1,0,000000000002473  65B2,   ,   , ,  ,202306040110
8,0,9,2,0,0,0,100000000001258  56B3,   ,   , ,  ,202306040110
9,0,6,2,0,0,0,1000000000000    62B3,   ,   , ,  ,202306040110
10,0,8,2,0,0,0,100000000001262  54B3,   ,   , ,  ,202306040110
1,0,5,3,0,1,0,100000000002339  51B4,   ,   , ,  ,202306040111
2,0,9,2,0,0,0,100000000001357  56B3,   ,   , ,  ,202306040111
3,0,5,2,0,0,0,100000000001361  60B3,   ,   , ,  ,202306040111
4,1,1,0,0,0,0,0000000000010      D3,   ,   , ,  ,202306040111
5,0,6,3,0,1,0,100000000001339  43B3,   ,   , ,  ,202306040111
6,0,5,2,0,0,0,100000100001360  60B3,   ,   , ,  ,202306040111
7,0,9,2,0,0,0,100000000001352  58B3,   ,   , ,  ,202306040111
8,0,8,2,0,0,0,100000000001370  49B3,   ,   , ,  ,202306040111
9,0,5,2,0,0,0,100000100001441  51B4,   ,   , ,  ,202306040111
10,0,5,3,0,1,0,100000000002352  53B3,   ,   , ,  ,202306040111
11,0,6,2,0,0,0,100010000011464  63B3,   ,   , ,  ,202306040111
12,0,8,2,0,0,0,100000000001365  47C2,   ,   , ,  ,202306040111
13,0,3,1,0,1,0,000000000002432  45B4,   ,   , ,  ,202306040111
14,0,5,2,0,0,0,100000000001368  63B3,   ,   , ,  ,202306040111
15,0,5,2,0,0,0,100000000001345  52B3,   ,   , ,  ,202306040111
16,0,5,2,0,0,0,100000000011359  57B3,   ,   , ,  ,202306040111
17,0,5,1,0,1,0,000000000002458  54B3,   ,   , ,  ,202306040111
1,0,8,2,0,0,0,100000000001362  57B4,   ,   , ,  ,202306040112
2,0,8,2,0,0,0,100000000001351  47B3,   ,   , ,  ,202306040112
3,0,6,2,0,0,0,100000000001351  55B3,   ,   , ,  ,202306040112
4,0,5,2,0,0,0,100000000001441  43B3,   ,   , ,  ,202306040112
5,0,7,2,0,0,0,100000000001362  59B3,   ,   , ,  ,202306040112
6,0,6,2,0,0,0,100000000001345  52B3,   ,   , ,  ,202306040112
7,0,5,2,0,0,0,100000100002451  56B3,   ,   , ,  ,202306040112
