race_id,num_horses,wide_min,wide_max,wide_median
202404040702,12,2.2,93.6,26.8
202404040703,11,2.5,78.9,21.5
202404040704,8,1.6,32.1,10.7
202404040705,15,3.8,238.8,47.0
202404040706,15,3.1,212.1,44.1
202404040707,13,2.6,132.1,28.6
202404040708,10,2.7,70.7,14.9
202404040709,16,2.8,192.6,55.8
202404040710,14,5.0,166.5,31.1
202404040711,10,2.4,76.3,15.4
202404040712,12,3.6,136.2,22.7
202405040701,12,2.5,99.3,24.6
202405040702,11,1.8,149.9,23.9
202405040703,16,2.0,234.3,66.3
202405040704,13,2.9,174.4,32.5
202405040705,12,2.6,128.3,27.0
202405040706,10,2.0,65.9,17.9
202405040707,15,2.1,209.6,50.8
202405040708,10,1.9,87.3,17.4
202405040709,10,2.4,84.7,21.7
202405040710,7,2.1,24.5,7.1
202405040711,11,3.7,73.5,17.8
202405040712,14,2.1,184.9,41.1
202408050701,13,1.9,126.6,37.5
202408050702,11,1.8,123.0,23.9
202408050703,12,2.2,119.7,26.9
202408050704,16,3.5,214.8,47.9
202408050705,13,2.8,143.0,30.5
202408050706,8,1.4,48.1,11.6
202408050707,11,3.6,136.2,21.9
202408050708,6,1.7,21.9,4.1
202408050709,15,3.2,211.2,43.1
202408050710,9,2.2,50.6,11.2
202408050711,17,3.4,172.3,51.3
202408050712,15,2.5,146.9,44.8
202404040801,18,3.9,220.4,65.5
202404040802,15,3.6,228.2,45.6
202404040803,11,2.6,115.4,27.2
202404040804,11,2.5,97.5,19.0
202404040805,11,2.0,90.6,21.0
202404040806,13,2.5,149.3,31.8
202404040807,18,2.8,211.0,56.8
202404040808,11,1.7,87.1,25.2
202404040809,16,3.4,174.7,49.4
202404040810,16,3.8,224.9,42.1
202404040811,17,6.5,219.0,43.7
202404040812,10,2.8,68.1,14.3
202405040801,12,2.0,125.3,29.2
202405040802,8,1.6,122.7,21.0
202405040803,11,1.9,139.7,24.6
202405040804,16,2.3,190.7,59.3
202405040805,15,3.2,226.0,45.4
202405040806,18,7.0,280.6,51.1
202405040807,13,2.4,162.5,39.0
202405040808,7,1.6,22.0,7.2
202405040809,9,2.0,81.1,17.0
202405040810,15,3.2,230.9,42.9
202405040811,15,2.5,196.1,41.6
202405040812,16,4.4,198.0,40.4
202408050801,9,2.3,92.5,15.2
202408050802,14,3.2,148.8,33.5
202408050803,12,2.1,90.3,26.5
202408050804,16,2.3,224.2,53.7
202408050805,10,3.3,88.2,17.4
202408050806,15,3.1,168.7,43.0
202408050807,11,2.0,111.7,20.4
202408050808,15,3.9,145.6,34.7
202408050809,8,1.8,64.1,10.7
202408050810,8,1.8,73.1,10.8
202408050811,18,4.1,234.0,66.1
202408050812,12,2.4,118.5,26.0
202403030101,15,2.9,231.3,48.0
202403030102,16,3.4,241.4,56.0
202403030103,16,4.2,193.9,46.0
202403030104,16,5.6,235.8,41.9
202403030105,16,2.8,192.5,61.5
202403030106,12,2.3,91.4,25.1
202403030107,15,5.9,157.7,33.3
202403030108,11,3.1,126.4,19.1
202403030109,14,3.2,132.2,31.1
202403030110,16,3.3,204.4,53.3
202403030111,16,2.7,169.2,47.7
202403030112,16,2.3,162.6,54.9
202405050101,14,3.0,205.5,33.6
202405050102,11,2.2,113.3,22.8
202405050103,12,2.3,162.2,26.4
202405050104,8,1.5,38.9,10.0
202405050105,10,2.1,48.4,14.1
202405050106,16,3.4,259.9,58.0
202405050107,14,2.9,208.6,37.0
202405050108,8,1.7,72.5,10.3
202405050109,16,4.8,212.6,41.6
202405050110,10,2.0,64.5,16.3
202405050111,14,3.4,185.1,35.4
202405050112,7,1.5,69.3,6.9
202408060101,7,1.3,46.5,8.7
202408060102,11,1.7,90.3,22.5
202408060103,13,2.7,140.6,27.9
202408060104,8,2.0,55.7,11.0
202408060105,16,3.2,193.1,51.2
202408060106,14,6.4,151.3,26.2
202408060107,8,2.7,35.0,9.7
202408060109,10,2.5,74.8,13.6
202408060110,16,2.1,165.1,52.9
202408060111,15,3.6,148.9,34.3
202408060112,8,1.6,58.0,9.7
202403030201,16,3.0,212.9,49.5
202403030202,15,2.9,235.2,49.3
202403030203,15,3.5,160.9,38.4
202403030204,8,1.6,66.7,15.5
202403030205,7,1.5,44.7,6.9
202403030206,15,2.5,181.3,48.6
202403030207,14,4.7,136.0,31.3
202403030208,16,5.1,185.2,40.0
202403030209,16,6.2,217.4,42.6
202403030210,15,2.6,192.9,46.1
202403030211,16,2.5,186.2,59.0
202403030212,11,2.7,73.1,21.1
202405050201,15,2.7,247.8,65.7
202405050202,16,3.1,232.9,50.5
202405050203,9,1.7,82.8,14.8
202405050204,16,3.1,227.6,49.1
202405050205,12,2.4,170.2,27.6
202405050206,15,3.4,220.2,43.3
202405050207,16,5.3,225.6,41.7
202405050208,12,2.3,121.5,26.2
202405050209,8,1.7,68.4,10.9
202405050210,11,2.0,129.3,22.6
202405050211,16,3.2,198.2,48.9
202405050212,13,2.6,155.8,29.9
202408060201,13,3.2,128.0,28.0
202408060202,14,3.7,180.1,35.1
202408060203,8,2.0,40.0,10.0
202408060204,14,4.3,169.7,30.7
202408060205,10,2.3,62.8,13.6
202408060206,9,1.7,71.7,19.3
202408060207,12,2.5,153.4,27.5
202408060208,9,2.3,66.0,13.8
202408060209,12,3.1,110.5,23.7
202408060210,10,2.6,47.4,13.0
202408060211,15,3.5,199.6,35.8
202408060212,16,4.2,237.3,43.3
202403030301,13,2.3,139.5,37.6
202403030302,14,2.5,178.9,36.4
202403030303,16,4.5,257.8,60.0
202403030304,11,2.5,92.3,20.2
202403030305,16,5.5,230.7,44.5
202403030306,16,5.4,164.6,38.5
202403030307,16,3.4,232.3,51.7
202403030308,15,3.9,187.7,40.5
202403030309,13,2.9,123.7,28.4
202403030310,16,4.0,201.8,40.1
202403030311,15,3.9,186.9,34.4
202403030312,16,4.1,200.6,46.1
202405050301,16,2.6,249.6,46.8
202405050302,13,2.4,185.3,39.1
202405050303,12,2.3,124.3,27.9
202405050304,16,2.9,241.8,53.5
202405050305,9,1.8,76.9,14.6
202405050306,11,2.2,150.9,23.9
202405050307,16,3.4,247.8,50.2
202405050308,13,3.1,99.7,27.8
202405050309,16,3.8,222.8,46.8
202405050310,14,4.5,177.5,29.3
202405050311,15,2.7,134.9,38.5
202405050312,12,3.4,75.0,21.7
202408060301,13,2.9,127.3,28.0
202408060302,14,2.7,134.1,33.2
202408060303,11,2.1,80.7,19.9
202408060304,15,3.0,186.5,40.1
202408060305,14,2.3,179.1,41.4
202408060306,15,3.1,182.4,38.9
202408060307,16,2.6,188.8,63.2
202408060308,7,1.4,41.5,6.1
202408060309,14,2.5,170.8,35.0
202408060310,16,3.6,231.3,50.8
202408060311,7,1.8,46.8,6.7
202408060312,6,1.5,20.0,4.5
202403030401,15,3.6,216.2,40.8
202403030402,16,2.9,218.7,57.7
202403030403,15,1.9,160.4,51.7
202403030404,9,2.0,59.1,12.3
202403030405,6,1.3,30.5,4.8
202403030406,15,3.0,212.2,44.3
202403030407,16,3.1,202.8,49.0
202403030408,16,3.3,213.6,50.4
202403030409,16,3.4,201.5,44.8
202403030410,15,4.6,124.9,34.3
202403030411,16,4.5,191.6,40.7
202403030412,16,2.6,236.0,52.7
202405050401,15,3.4,227.2,41.5
202405050402,9,1.5,111.7,15.4
202405050403,11,2.7,136.3,26.8
202405050404,16,3.9,263.7,57.4
202405050405,10,1.9,123.5,18.4
202405050406,16,2.7,192.5,50.6
202405050407,12,2.4,141.3,27.9
202405050408,10,1.7,121.4,18.9
202405050409,14,2.8,169.3,31.7
202405050410,13,3.6,123.1,28.3
202405050411,18,6.0,265.3,52.1
202405050412,16,2.7,251.1,56.2
202408060401,16,2.8,209.7,56.8
202408060402,10,1.8,66.7,21.0
202408060403,14,3.9,175.9,33.8
202408060404,14,4.1,179.4,36.8
202408060405,10,2.4,89.2,16.0
202408060406,15,2.6,182.7,52.4
202408060407,12,1.9,127.7,28.4
202408060408,13,2.4,145.8,33.7
202408060409,9,2.3,72.7,13.1
202408060410,14,3.0,163.2,34.2
202408060411,17,3.9,254.6,62.0
202408060412,14,3.2,146.2,35.5
202403030501,16,4.4,264.4,47.2
202403030502,15,3.0,211.9,44.1
202403030503,15,2.1,228.9,54.9
202403030504,14,3.5,172.6,33.5
202403030505,11,3.9,39.7,16.7
202403030506,15,5.0,208.2,33.4
202403030507,16,2.2,199.7,58.3
202403030508,16,3.7,166.5,49.9
202403030509,16,4.6,220.4,45.0
202403030510,16,2.4,126.4,51.4
202403030511,16,4.2,138.0,41.1
202403030512,16,4.1,165.0,43.4
202405050501,16,3.8,232.2,51.0
202405050502,14,2.2,202.1,42.9
202405050503,16,2.2,233.5,67.9
202405050504,11,2.2,113.9,22.4
202405050505,11,2.2,124.6,24.6
202405050506,10,1.8,141.2,22.8
202405050507,16,6.0,271.3,38.5
202405050508,16,3.8,241.1,45.8
202405050509,11,1.6,143.7,23.9
202405050510,15,2.9,206.0,42.1
202405050511,9,1.9,77.3,13.0
202405050512,18,5.0,261.0,58.0
202408060501,16,2.2,180.1,60.7
202408060502,11,2.5,94.9,20.0
202408060503,13,2.6,163.4,31.9
202408060504,14,2.4,151.4,36.1
202408060505,14,3.3,161.8,36.1
202408060506,16,2.2,215.1,46.9
202408060507,16,4.1,227.6,51.3
202408060508,16,2.5,186.5,53.2
202408060509,9,1.9,89.9,14.2
202408060510,16,2.1,201.7,60.6
202408060511,15,2.7,173.4,41.4
202408060512,14,2.8,166.7,34.5
202403030601,16,3.0,234.6,59.8
202403030602,15,3.8,211.2,42.4
202403030603,15,3.3,201.8,45.5
202403030604,14,2.9,171.0,33.3
202403030605,14,3.9,112.5,30.9
202403030606,16,3.3,212.7,48.3
202403030607,16,3.7,192.8,46.6
202403030608,16,4.0,156.1,40.8
202403030609,15,3.5,178.0,40.3
202403030610,16,4.1,237.7,40.2
202403030611,15,3.3,174.1,40.6
202403030612,16,4.2,198.3,42.5
202405050601,16,2.4,234.1,67.9
202405050602,17,3.5,271.5,52.8
202405050603,18,3.5,250.4,67.1
202405050604,16,3.0,248.2,50.3
202405050605,9,1.8,84.0,12.4
202405050606,16,4.8,211.9,41.0
202405050607,16,4.7,216.8,40.7
202405050608,7,1.7,59.9,8.8
202405050609,16,3.4,237.8,54.2
202405050610,13,3.3,183.6,29.2
202405050611,16,3.8,236.2,50.7
202405050612,18,4.5,251.6,54.8
202408060601,18,3.2,234.9,73.2
202408060602,12,1.9,96.1,25.0
202408060603,14,3.2,182.2,36.8
202408060604,12,2.2,154.3,30.1
202408060605,9,3.0,55.3,11.0
202408060606,16,4.1,190.8,43.4
202408060607,15,3.2,174.7,39.7
202408060608,16,2.7,225.0,56.0
202408060609,17,2.7,235.8,58.4
202408060610,15,3.9,209.1,43.7
202408060611,17,3.9,258.1,62.0
202408060612,12,3.1,59.5,25.4
202405050701,16,1.6,216.8,77.1
202405050702,18,3.2,266.2,81.6
202405050703,14,2.1,208.4,46.5
202405050704,16,2.6,248.2,73.9
202405050705,15,2.6,248.7,53.9
202405050706,16,2.6,229.2,50.3
202405050707,12,2.7,87.4,24.5
202405050708,16,3.5,197.6,47.9
202405050709,16,3.6,189.2,52.5
202405050710,16,4.1,240.3,44.7
202405050711,18,3.2,206.2,58.3
202405050712,14,2.8,192.9,34.8
202408060701,16,2.6,166.2,56.2
202408060702,14,1.8,149.1,43.4
202408060703,10,2.0,80.1,15.9
202408060704,11,2.7,129.5,21.2
202408060705,11,3.2,85.1,16.8
202408060706,11,2.1,78.6,20.2
202408060707,16,2.8,158.7,50.6
202408060708,9,1.6,51.9,11.0
202408060709,13,2.6,181.7,34.5
202408060710,8,1.7,44.7,10.4
202408060711,8,1.6,43.6,8.7
202408060712,16,3.7,175.4,44.1
202405050801,16,2.4,237.3,57.8
202405050802,18,2.0,251.4,96.5
202405050803,16,4.3,268.3,52.6
202405050804,12,2.0,174.6,29.1
202405050805,16,1.7,208.5,70.9
202405050806,13,4.9,202.3,29.2
202405050807,16,2.9,247.7,54.1
202405050808,10,2.0,74.5,16.3
202405050809,13,2.0,166.5,37.2
202405050810,16,4.7,262.4,44.5
202405050811,15,4.1,238.4,39.1
202405050812,14,3.2,197.1,34.3
202408060801,16,4.4,202.7,45.6
202408060802,13,2.4,132.3,35.1
202408060803,18,3.2,190.4,61.0
202408060804,14,3.0,146.8,33.8
202408060805,15,2.6,140.8,45.2
202408060806,12,3.2,92.1,24.7
202408060807,18,3.8,226.9,60.0
202408060808,16,3.8,179.7,48.5
202408060809,13,2.9,132.0,29.9
202408060810,13,3.8,94.3,27.1
202408060811,16,3.4,176.0,44.0
202408060812,18,5.4,212.2,54.7
202406050101,16,2.7,251.2,48.8
202406050102,16,3.9,256.0,52.3
202406050103,14,2.1,155.9,39.6
202406050104,15,2.8,244.3,54.0
202406050105,16,2.8,259.2,61.2
202406050106,13,2.7,194.1,28.3
202406050107,16,5.4,231.7,45.1
202406050108,13,2.9,182.7,32.4
202406050109,12,6.3,89.9,20.4
202406050110,15,3.1,253.3,52.3
202406050111,14,2.7,111.0,33.9
202406050112,15,2.6,214.5,50.7
202407040101,16,6.3,182.5,38.4
202407040102,16,4.7,172.9,45.1
202407040103,13,4.2,122.0,27.3
202407040104,17,3.3,235.3,61.9
202407040105,8,2.2,50.6,10.3
202407040106,16,1.9,209.1,61.0
202407040107,12,2.8,112.1,25.6
202407040108,16,4.6,226.7,42.2
202407040109,16,4.4,192.2,40.5
202407040110,13,3.2,159.0,29.2
202407040111,13,3.6,139.7,26.1
202407040112,17,3.6,223.1,55.4
202408070101,14,2.7,168.0,40.7
202408070102,13,3.5,149.3,27.9
202408070103,11,2.8,87.6,21.6
202408070104,11,2.1,131.1,24.6
202408070105,13,2.4,142.6,29.4
202408070106,12,2.3,147.9,29.2
202408070107,12,2.0,117.9,28.3
202408070108,15,2.0,204.3,57.0
202408070109,9,3.0,114.1,16.6
202408070110,16,3.8,247.5,54.0
202408070111,15,4.0,189.5,38.7
202408070112,7,1.4,61.1,7.2
202406050201,16,2.9,235.2,52.1
202406050202,16,3.6,227.1,57.3
202406050203,15,2.5,234.5,50.3
202406050204,15,2.5,222.3,48.1
202406050205,18,3.9,240.5,59.4
202406050206,9,2.1,91.6,13.0
202406050207,13,3.6,119.9,29.4
202406050208,11,2.7,92.2,19.7
202406050209,16,3.7,177.2,40.7
202406050210,16,3.3,248.1,54.4
202406050211,16,3.8,236.8,48.1
202406050212,16,3.2,230.7,52.7
202407040201,12,2.2,126.7,27.0
202407040202,16,5.2,220.2,38.8
202407040203,9,1.6,76.2,15.0
202407040204,15,3.6,222.1,50.8
202407040205,8,1.6,56.5,9.6
202407040206,16,2.7,205.6,53.1
202407040207,12,2.1,140.6,27.0
202407040208,18,5.7,245.5,63.2
202407040209,7,2.2,34.0,6.2
202407040210,16,4.2,220.1,45.5
202407040211,16,3.9,175.8,39.6
202407040212,16,4.1,214.4,55.6
202408070201,15,3.1,194.1,50.2
202408070202,10,2.1,70.3,16.1
202408070203,11,2.1,86.1,24.1
202408070204,13,2.2,116.4,33.7
202408070205,9,2.0,52.1,13.2
202408070206,7,1.6,32.3,6.6
202408070207,14,6.1,150.6,30.3
202408070208,16,3.1,170.8,48.6
202408070209,11,2.0,113.8,19.1
202408070210,13,2.8,143.7,30.4
202408070211,16,2.3,213.2,59.3
202408070212,12,3.0,126.2,24.0
202406050301,16,3.1,240.6,68.7
202406050302,12,2.1,142.7,26.3
202406050303,15,2.7,240.9,47.3
202406050304,12,2.6,182.8,28.4
202406050305,16,3.1,246.8,49.2
202406050306,12,2.4,121.9,26.2
202406050307,16,3.3,215.1,49.3
202406050308,16,2.6,186.9,58.2
202406050309,13,2.5,175.9,32.6
202406050310,16,7.2,241.9,37.4
202406050311,15,2.5,205.6,43.8
202406050312,16,4.4,255.3,45.0
202407040301,10,1.8,65.4,20.0
202407040302,13,2.2,139.3,41.8
202407040303,8,1.7,32.8,10.3
202407040304,10,1.8,84.8,20.2
202407040305,16,3.6,220.3,47.2
202407040306,16,2.6,189.3,52.8
202407040307,18,7.7,263.2,50.4
202407040308,15,2.7,138.1,39.7
202407040309,12,3.6,91.4,23.5
202407040310,16,2.9,200.4,53.2
202407040311,18,3.7,200.8,54.7
202407040312,18,4.8,261.9,57.6
202408070301,13,2.3,132.5,34.3
202408070302,7,1.5,44.6,8.4
202408070303,14,1.8,161.9,48.5
202408070304,11,1.8,86.6,24.0
202408070305,10,2.2,77.8,18.4
202408070306,9,1.5,64.1,15.5
202408070307,10,2.2,94.0,16.5
202408070308,13,3.7,180.0,29.9
202408070309,7,1.5,33.5,5.8
202408070310,14,2.3,165.9,44.6
202408070311,13,2.8,194.6,33.0
202408070312,10,1.8,91.7,19.7
202406050401,15,2.2,220.2,55.2
202406050402,16,2.5,231.9,65.6
202406050403,12,3.9,185.7,30.8
202406050404,11,2.0,77.8,21.4
202406050405,16,3.1,213.3,47.7
202406050406,13,5.3,125.7,27.3
202406050407,13,3.7,142.5,28.1
202406050408,14,3.9,186.8,30.6
202406050409,16,5.4,246.6,44.3
202406050410,16,2.6,216.4,48.3
202406050411,16,3.3,236.6,47.3
202406050412,16,3.8,236.6,48.2
202407040401,12,2.0,115.4,28.6
202407040402,16,3.5,212.3,54.3
202407040403,16,2.7,208.1,54.1
202407040404,15,2.1,195.5,54.5
202407040405,12,2.3,82.3,27.0
202407040406,11,1.9,92.1,23.9
202407040407,18,2.1,194.2,74.6
202407040408,16,2.8,177.8,49.7
202407040409,9,3.7,73.6,11.5
202407040410,16,2.6,149.2,46.6
202407040411,13,2.4,125.3,35.8
202407040412,16,3.2,179.7,45.1
202408070401,11,3.5,55.4,17.4
202408070402,12,3.9,61.0,20.3
202408070403,10,2.3,53.0,19.6
202408070404,16,3.2,195.5,46.8
202408070405,10,2.6,57.6,13.0
202408070406,10,2.4,36.3,15.4
202408070407,10,2.3,30.0,18.0
202408070408,15,3.7,215.9,38.5
202408070409,12,3.1,144.8,25.3
202408070410,10,2.1,52.9,15.3
202408070411,18,4.6,239.2,50.8
202408070412,11,4.1,78.6,15.9
202406050501,16,4.2,277.0,45.7
202406050502,16,3.7,239.0,53.8
202406050503,16,3.6,235.3,54.5
202406050504,16,2.5,244.3,58.8
202406050505,15,2.5,221.2,48.4
202406050506,15,2.8,252.7,55.8
202406050507,16,4.3,257.7,44.1
202406050508,16,4.8,243.7,49.7
202406050509,13,2.4,196.6,43.8
202406050510,16,3.2,214.8,49.5
202406050511,16,3.6,214.1,46.7
202406050512,16,3.3,184.0,48.6
202407040501,16,3.4,198.7,49.3
202407040502,16,2.4,209.0,53.1
202407040503,16,2.9,183.3,50.8
202407040504,18,3.4,237.2,62.2
202407040505,18,2.4,174.6,74.5
202407040506,16,4.5,199.2,39.1
202407040507,16,3.5,208.0,50.6
202407040508,16,2.3,218.4,57.8
202407040509,11,2.9,84.5,17.1
202407040510,16,3.6,182.7,45.3
202407040511,13,3.0,94.8,29.2
202407040512,18,6.9,245.6,55.3
202408070501,15,4.3,220.4,39.8
202408070502,12,2.1,156.4,28.2
202408070503,15,2.0,204.6,52.6
202408070504,10,2.1,74.1,16.4
202408070505,10,1.8,86.1,17.5
202408070506,14,2.5,173.0,40.3
202408070507,18,4.4,255.7,62.6
202408070508,16,2.2,213.7,59.0
202408070509,16,2.4,213.3,54.2
202408070510,12,2.3,123.7,26.2
202408070511,16,3.4,197.3,49.2
202408070512,14,3.7,153.0,34.5
202406050601,16,2.2,230.5,67.0
202406050602,16,3.2,239.9,60.4
202406050603,16,3.8,256.9,53.4
202406050604,14,2.4,173.6,41.1
202406050605,16,3.3,257.5,61.2
202406050606,16,2.1,228.9,54.8
202406050607,18,2.9,258.7,71.0
202406050608,16,3.2,189.5,44.7
202406050609,14,2.3,99.1,36.3
202406050610,16,2.9,224.5,54.4
202406050611,16,3.9,204.7,46.6
202406050612,16,4.1,232.8,52.4
202407040601,15,3.1,197.1,43.8
202407040602,16,3.4,162.0,45.7
202407040603,16,2.0,175.9,60.1
202407040604,16,3.5,203.4,48.6
202407040605,18,2.5,221.4,77.5
202407040606,15,2.4,192.8,48.3
202407040607,16,4.0,187.6,46.1
202407040608,16,7.3,213.5,39.9
202407040609,7,1.4,49.0,5.7
202407040610,10,2.0,86.4,15.0
202407040611,16,4.0,224.9,48.6
202407040612,18,3.0,249.3,68.9
202408070601,13,2.5,143.7,30.0
202408070602,16,2.2,186.3,64.5
202408070603,14,2.5,164.1,37.6
202408070604,14,1.8,146.1,42.5
202408070605,14,3.1,131.7,31.4
202408070606,16,3.3,211.0,49.5
202408070607,16,4.6,224.0,50.7
202408070608,18,3.9,203.9,55.2
202408070609,11,2.2,128.1,24.0
202408070610,16,2.4,199.0,72.9
202408070611,16,3.6,252.9,52.2
202408070612,18,2.8,250.4,66.7
202406050701,16,2.2,228.2,67.2
202406050702,16,3.0,240.9,54.0
202406050703,16,2.7,204.8,56.9
202406050704,16,2.1,232.3,59.0
202406050705,16,2.1,216.8,68.1
202406050706,15,2.1,179.8,49.4
202406050707,16,2.6,237.2,61.2
202406050708,16,3.3,246.8,57.9
202406050709,18,3.6,261.8,76.3
202406050710,9,2.0,79.9,15.3
202406050711,16,5.2,226.6,48.5
202406050712,16,4.7,236.7,49.9
202408070701,16,2.1,171.4,58.8
202408070702,16,2.2,212.6,63.9
202408070703,16,2.2,183.6,56.8
202408070704,16,2.5,226.5,57.1
202408070705,17,2.6,227.8,63.2
202408070706,16,2.9,159.8,47.9
202408070707,15,2.6,191.5,43.7
202408070708,16,2.4,203.9,56.4
202408070709,12,2.7,135.3,27.8
202408070710,16,2.3,222.8,51.4
202408070711,18,4.0,167.6,58.6
202408070712,13,2.0,180.0,35.1
202406050801,16,1.8,221.9,71.2
202406050802,16,3.3,254.9,57.6
202406050803,16,2.8,245.6,58.9
202406050804,18,2.2,245.5,85.4
202406050805,16,2.3,244.7,63.4
202406050806,15,2.0,222.1,56.8
202406050807,16,3.3,257.7,67.7
202406050808,16,3.7,250.4,55.6
202406050809,16,3.2,214.5,53.4
202406050810,16,4.3,232.7,49.1
202406050811,16,3.3,999.9,48.6
202406050812,16,2.3,256.8,56.4
202408070801,16,2.9,210.0,54.4
202408070802,18,2.8,217.1,65.1
202408070803,18,4.7,240.2,55.1
202408070804,13,2.7,127.0,30.7
202408070805,14,3.1,148.4,34.4
202408070806,14,4.9,208.0,34.6
202408070807,16,4.1,201.4,46.5
202408070808,16,2.7,184.2,52.5
202408070809,16,4.7,200.4,45.5
202408070810,14,2.8,133.6,33.0
202408070811,16,2.8,167.9,51.7
202408070812,17,3.7,233.7,54.0
202406050901,16,2.4,238.9,61.5
202406050902,16,2.0,237.2,62.4
202406050903,16,2.5,242.8,71.4
202406050904,16,3.2,266.0,54.5
202406050905,18,3.2,212.6,64.0
202406050906,16,2.5,219.0,54.6
202406050907,16,3.3,219.3,52.9
202406050908,16,2.6,225.8,59.5
202406050909,16,2.8,233.9,54.2
202406050910,16,3.5,198.9,45.1
202406050911,18,4.1,269.7,64.7
202406050912,16,3.8,169.6,45.4
202408070901,16,2.5,202.4,56.4
202408070902,16,2.7,216.8,55.3
202408070903,16,2.6,196.6,55.1
202408070904,14,1.8,135.8,49.9
202408070905,16,5.1,189.6,43.4
202408070906,13,2.9,118.6,28.6
202408070907,18,2.7,195.4,69.4
202408070908,16,2.7,182.9,55.3
202408070909,16,4.7,242.7,50.5
202408070910,16,2.7,206.7,55.5
202408070911,16,2.7,207.2,50.0
202408070912,16,2.6,210.8,53.9
202506010101,16,2.9,254.1,69.2
202506010102,16,3.2,242.4,61.5
202506010103,16,3.4,245.1,51.4
202506010104,16,2.5,239.4,57.2
202506010105,16,3.1,248.8,67.5
202506010106,18,3.9,256.4,64.3
202506010107,16,5.9,204.7,40.8
202506010108,16,3.7,217.5,49.1
202506010109,16,3.9,232.7,52.5
202506010110,15,2.7,208.2,46.5
202506010111,18,4.7,262.5,56.3
202506010112,16,2.7,200.4,51.5
202507010101,16,2.7,225.8,58.9
202507010102,16,4.5,198.8,44.2
202507010103,16,2.7,189.5,54.7
202507010104,16,3.7,221.9,46.4
202507010105,18,4.0,197.9,55.3
202507010106,16,2.8,198.1,53.2
202507010107,9,2.1,71.5,12.0
202507010108,16,3.9,213.5,42.2
202507010109,11,2.1,136.3,21.5
202507010110,16,3.0,172.7,53.5
202507010111,16,4.5,258.2,49.9
202507010112,16,3.3,240.3,48.1
202506010201,16,2.4,236.3,70.6
202506010202,16,2.4,243.0,71.3
202506010203,16,2.5,213.7,54.2
202506010204,16,3.4,247.6,36.9
202506010205,16,2.9,268.5,55.6
202506010206,18,2.9,239.9,71.8
202506010207,12,2.4,144.4,28.1
202506010208,14,2.6,176.7,45.9
202506010209,16,2.4,237.8,57.6
202506010210,15,2.5,219.3,51.8
202506010211,16,3.4,179.9,42.8
202506010212,16,3.0,244.6,52.2
202507010201,16,3.3,188.7,49.0
202507010202,16,3.4,184.5,53.0
202507010203,16,3.4,233.2,61.6
202507010204,12,2.3,121.7,27.5
202507010205,18,3.4,235.3,59.5
202507010206,18,2.9,227.2,62.1
202507010207,16,3.0,215.4,58.4
202507010208,16,2.5,212.4,58.9
202507010209,16,3.4,237.0,53.1
202507010210,18,3.9,235.0,60.9
202507010211,17,2.9,246.3,66.5
202507010212,16,3.0,209.1,54.9
202506010301,16,4.0,242.1,55.9
202506010302,16,2.4,239.5,72.1
202506010303,16,3.1,249.8,53.1
202506010304,16,2.9,234.7,61.4
202506010305,18,2.8,240.6,70.6
202506010306,13,2.6,171.2,38.0
202506010307,16,4.6,256.2,50.0
202506010308,16,3.1,235.3,52.3
202506010309,14,2.8,162.2,34.5
202506010310,16,3.6,239.4,47.6
202506010311,13,3.8,159.5,29.9
202506010312,10,2.3,146.7,17.9
202507010301,16,4.3,202.7,47.1
202507010302,16,4.1,199.3,41.2
202507010303,16,3.5,235.7,44.3
202507010304,16,5.0,205.8,40.1
202507010305,18,5.4,218.4,53.5
202507010306,7,1.5,53.1,7.6
202507010307,16,3.1,189.4,52.9
202507010308,11,2.1,90.4,24.7
202507010309,13,2.0,163.3,33.3
202507010310,16,3.0,191.7,54.0
202507010311,16,3.4,215.4,45.7
202507010312,16,4.0,241.3,52.4
202506010401,16,2.1,240.0,57.5
202506010402,16,2.0,222.5,63.0
202506010403,16,2.0,222.0,63.8
202506010404,16,3.1,253.3,64.1
202506010405,18,3.5,270.7,75.2
202506010406,16,5.5,222.0,42.5
202506010407,18,2.0,234.3,75.8
202506010408,16,2.5,191.8,52.8
202506010409,14,2.7,176.4,39.2
202506010410,16,3.1,237.9,50.5
202506010411,16,4.1,209.9,44.1
202506010412,16,3.6,193.5,48.8
202507010401,16,2.1,208.0,64.2
202507010402,16,3.0,188.3,48.1
202507010403,16,3.1,197.8,57.7
202507010404,12,1.8,124.2,32.0
202507010405,16,3.8,253.0,46.8
202507010406,18,3.2,222.5,67.5
202507010407,16,2.8,214.4,56.4
202507010408,16,3.8,218.3,53.1
202507010409,16,2.1,185.9,61.2
202507010410,16,2.5,217.4,48.3
202507010411,18,2.9,242.5,71.6
202507010412,18,3.5,214.6,61.4
202506010501,16,2.4,246.1,68.0
202506010502,16,2.9,245.0,43.6
202506010503,16,3.9,263.6,53.2
202506010504,9,1.9,56.0,13.0
202506010505,16,3.3,260.5,58.9
202506010506,17,3.1,236.9,63.1
202506010507,11,2.6,135.1,24.8
202506010508,14,2.7,121.4,35.4
202506010509,16,4.9,233.7,46.1
202506010510,16,4.1,167.3,42.7
202506010511,16,3.0,211.9,50.8
202506010512,16,5.0,234.7,44.2
202507010501,16,3.4,231.5,52.2
202507010502,16,2.9,178.7,47.1
202507010503,16,3.0,203.3,48.3
202507010504,15,3.3,192.4,39.0
202507010505,16,2.7,209.4,51.9
