race_id,umaban,horse_id,master_idx_prev_avg_time,master_idx_prev_avg_master,master_idx_prev_avg_start,master_idx_prev_avg_chase,master_idx_prev_avg_agari
202408030811,3,15110073,91.23557692307692,89.75961538461539,92.60096153846153,91.73076923076923,95.83173076923077
202305010211,15,15110086,91.23557692307692,89.75961538461539,92.60096153846153,91.73076923076923,95.83173076923077
202408010209,4,16100126,91.23557692307692,89.75961538461539,92.60096153846153,91.73076923076923,95.83173076923077
202408010209,4,16100126,91.23923444976077,89.77033492822966,92.61244019138756,91.75598086124401,95.82775119617224
202410020511,15,16100126,91.24285714285715,89.78095238095239,92.62380952380953,91.78095238095239,95.82380952380953
202410020511,15,16100126,91.22274881516587,89.739336492891,92.63981042654028,91.74407582938389,95.81042654028435
202407010510,1,16100126,91.20283018867924,89.69811320754717,92.65566037735849,91.70754716981132,95.79716981132076
202407010510,1,16100126,91.1924882629108,89.69483568075117,92.65727699530517,91.68075117370893,95.82159624413146
202408040509,12,16100126,91.1822429906542,89.69158878504673,92.6588785046729,91.65420560747664,95.84579439252336
202408040509,12,16100126,91.18139534883721,89.69767441860465,92.63255813953488,91.63720930232559,95.86511627906977
202403020210,7,16100126,91.18055555555556,89.70370370370371,92.60648148148148,91.62037037037037,95.88425925925925
202403020210,7,16100126,91.1889400921659,89.71889400921658,92.63133640552995,91.59907834101382,95.92626728110599
202407020609,11,16100126,91.19724770642202,89.73394495412845,92.6559633027523,91.57798165137615,95.96788990825688
202407020609,11,16100126,91.18721461187215,89.73059360730593,92.61643835616438,91.55251141552512,96.00456621004567
202407030310,1,16100126,91.17727272727272,89.72727272727273,92.57727272727273,91.52727272727273,96.0409090909091
202407030310,1,16100126,91.17647058823529,89.73303167420815,92.57466063348416,91.50226244343891,96.08144796380091
202408070310,9,16100126,91.17567567567568,89.73873873873873,92.57207207207207,91.47747747747748,96.12162162162163
202408070310,9,16100126,91.14349775784753,89.69506726457399,92.57847533632287,91.46188340807174,96.09865470852019
202508010209,8,16100126,91.11160714285714,89.65178571428571,92.58482142857143,91.44642857142857,96.07589285714286
202507020509,4,16100126,91.11555555555556,89.66222222222223,92.5911111111111,91.48444444444445,96.06222222222222
202504010510,6,16100126,91.08849557522124,89.64159292035399,92.58849557522124,91.5,96.03982300884955
202508021209,12,16100126,91.05726872246696,89.61674008810573,92.57709251101322,91.44933920704845,96.05286343612335
